 823 H3+         CH3CHO                  CH5+        H2CO                                 8.28e-10    -0.50      0.0    10 41000  5 A IN M
 824 H3+         CH3CHO                  H3O+        C2H4                                 1.04e-09    -0.50      0.0    10 41000  5 A IN M
 825 H3+         CH3CHO                  C2H3+       H2          H2O                      8.97e-10    -0.50      0.0    10 41000  5 A IN M
 826 H3+         CH3CHO                  C2H5+       H2O                                  7.59e-10    -0.50      0.0    10 41000  5 A IN M
 827 H3+         CH3CHO                  CH3CO+      H2          H2                       4.14e-10    -0.50      0.0    10 41000  5 A IN M
 828 H3+         CH3CHO                  CH3CHOH+    H2                                   1.52e-09    -0.50      0.0    10 41000  5 A IN M
 829 H3+         PN                      HPN+        H2                                   1.00e-09    -0.50      0.0    10 41000  5 C IN L
 830 H3+         HCS                     H2CS+       H2                                   2.00e-09    -0.50      0.0    10 41000  5 C IN L
 831 H3+         NO2                     NO+         OH          H2                       7.00e-10     0.00      0.0    10 41000  5 A IN M
 832 H3+         CH2PH                   PCH4+       H2                                   1.00e-09     0.00      0.0    10 41000  5 C IN L
 833 H3+         HCOOH                   H3O+        CO          H2                       1.80e-09    -0.50      0.0    10 41000  5 A IN M
 834 H3+         HCOOH                   HCO+        H2O         H2                       4.30e-09    -0.50      0.0    10 41000  5 A IN M
 835 H3+         C2H5OH                  CH3+        CH4         H2O                      1.50e-09    -0.50      0.0    10 41000  5 A IN M
 836 H3+         C2H5OH                  C2H3+       H2O         H2          H2           4.00e-10    -0.50      0.0    10 41000  5 A IN M
 837 H3+         C2H5OH                  C2H5+       H2O         H2                       2.20e-10    -0.50      0.0    10 41000  5 A IN M
 838 H3+         C2H5OH                  H3CO+       CH4         H2                       4.00e-10    -0.50      0.0    10 41000  5 A IN M
 839 H3+         C2H5OH                  CH3CHOH+    H2          H2                       5.00e-10    -0.50      0.0    10 41000  5 A IN M
 840 H3+         CH3OCH3                 CH3OCH4+    H2                                   2.00e-09    -0.50      0.0    10 41000  5 C IN L
 841 H3+         NS                      HNS+        H2                                   2.80e-09    -0.50      0.0    10 41000  5 C IN L
 842 H3+         H2CS                    H3CS+       H2                                   2.80e-09    -0.50      0.0    10 41000  5 C IN L
 843 H3+         H2SiO                   H3SiO+      H2                                   2.00e-09    -0.50      0.0    10 41000  5 C IN L
 844 H3+         PO                      HPO+        H2                                   1.00e-09    -0.50      0.0    10 41000  5 C IN L
 845 H3+         HPO                     H2PO+       H2                                   1.00e-09    -0.50      0.0    10 41000  5 C IN L
 846 H3+         C4                      C4H+        H2                                   2.00e-09     0.00      0.0    10 41000  5 C IN L
 847 H3+         SO                      HSO+        H2                                   1.90e-09    -0.50      0.0    10 41000  5 C IN L
 848 H3+         C4H                     C4H2+       H2                                   2.00e-09    -0.50      0.0    10 41000  5 C IN L
 849 H3+         C3N                     HC3N+       H2                                   9.00e-09    -0.50      0.0    10 41000  5 C IN L
 850 H3+         H2CCCC                  C4H3+       H2                                   2.60e-09     0.00      0.0    10 41000  5 A IN M
 851 H3+         HC3N                    HC3NH+      H2                                   9.10e-09    -0.50      0.0    10 41000  5 A IN M
 852 H3+         C4H3                    C4H4+       H2                                   2.30e-09     0.00      0.0    10   300  5 B IN C
 853 H3+         C3O                     HC3O+       H2                                   2.00e-09    -0.50      0.0    10 41000  5 C IN L
 854 H3+         NCCN                    NCCNH+      H2                                   2.80e-09     0.00      0.0    10 41000  5 A IN M
 855 H3+         SiC2                    SiC2H+      H2                                   2.00e-09    -0.50      0.0    10 41000  5 C IN L
 856 H3+         CH2CHCN                 H4C3N+      H2                                   9.90e-09    -0.50      0.0    10 41000  5 A IN M
 857 H3+         SiC2H                   SiC2H2+     H2                                   2.00e-09    -0.50      0.0    10 41000  5 C IN L
 858 H3+         SiNC                    SiNCH+      H2                                   2.00e-09    -0.50      0.0    10 41000  5 C IN L
 859 H3+         SiC2H2                  SiC2H3+     H2                                   2.00e-09    -0.50      0.0    10 41000  5 C IN L
 860 H3+         CCP                     HC2P+       H2                                   1.00e-09    -0.50      0.0    10 41000  5 C IN L
 861 H3+         Fe                      Fe+         H2          H                        4.90e-09     0.00      0.0    10 41000  5 C IN L
 862 H3+         HC2P                    PC2H2+      H2                                   1.00e-09     0.00      0.0    10 41000  5 C IN L
 863 H3+         C2S                     HC2S+       H2                                   1.00e-09    -0.50      0.0    10 41000  5 C IN L
 864 H3+         CH3COCH3                H3CO+       CH3CH3                               2.62e-09    -0.50      0.0    10 41000  5 A IN M
 865 H3+         CH3COCH3                CH3+        C2H5OH                               1.69e-09    -0.50      0.0    10 41000  5 A IN M
 866 H3+         CH3COCH3                CH5+        CO          CH4                      2.31e-10    -0.50      0.0    10 41000  5 A IN M
 867 H3+         CH3COCH3                C2H3+       CH4         H2O                      1.16e-09    -0.50      0.0    10 41000  5 A IN M
 868 H3+         CH3COCH3                C3H5+       H2O         H2                       6.61e-10    -0.50      0.0    10 41000  5 A IN M
 869 H3+         CH3COCH3                CH3CO+      CH4         H2                       1.08e-09    -0.50      0.0    10 41000  5 A IN M
 870 H3+         CH3COCH3                CH3COCH4+   H2                                   2.31e-10    -0.50      0.0    10 41000  5 A IN M
 871 H3+         HCOOCH3                 H5C2O2+     H2                                   3.00e-09    -0.50      0.0    10 41000  5 C IN L
 872 H3+         C5                      C5H+        H2                                   2.00e-09     0.00      0.0    10 41000  5 C IN L
 873 H3+         OCS                     HOCS+       H2                                   1.90e-09     0.00      0.0    10 41000  5 A IN M
 874 H3+         SiO2                    HSiO2+      H2                                   2.00e-09     0.00      0.0    10 41000  5 C IN L
 875 H3+         SiS                     HSiS+       H2                                   8.70e-09    -0.50      0.0    10 41000  5 C IN L
 876 H3+         C5H                     C5H2+       H2                                   4.00e-09    -0.50      0.0    10 41000  5 C IN L
 877 H3+         C5H2                    C5H3+       H2                                   3.00e-09    -0.50      0.0    10 41000  5 C IN L
 878 H3+         SO2                     HSO2+       H2                                   1.30e-09    -0.50      0.0    10 41000  5 A IN M
 879 H3+         CH3C4H                  C5H5+       H2                                   2.50e-09     0.00      0.0    10 41000  5 C IN L
 880 H3+         SiC3                    SiC3H+      H2                                   2.00e-09    -0.50      0.0    10 41000  5 C IN L
 881 H3+         S2                      HS2+        H2                                   2.00e-09     0.00      0.0    10 41000  5 C IN L
 882 H3+         CH3C3N                  CH3C3NH+    H2                                   9.00e-09     0.00      0.0    10 41000  5 C IN L
 883 H3+         SiC3H                   SiC3H2+     H2                                   2.00e-09    -0.50      0.0    10 41000  5 C IN L
 884 H3+         HS2                     H2S2+       H2                                   2.00e-09    -0.50      0.0    10 41000  5 C IN L
 885 H3+         H2S2                    H3S2+       H2                                   2.00e-09    -0.50      0.0    10 41000  5 C IN L
 886 H3+         C3P                     PC3H+       H2                                   1.00e-09    -0.50      0.0    10 41000  5 C IN L
 887 H3+         C3S                     HC3S+       H2                                   1.00e-09    -0.50      0.0    10 41000  5 C IN L
 888 H3+         C6                      C6H+        H2                                   2.00e-09     0.00      0.0    10 41000  5 C IN L
 889 H3+         C6H                     C6H2+       H2                                   2.50e-09    -0.50      0.0    10 41000  5 C IN L
 890 H3+         C5N                     HC5N+       H2                                   8.00e-09    -0.50      0.0    10 41000  5 C IN L
 891 H3+         C6H2                    C6H3+       H2                                   2.00e-09    -0.50      0.0    10 41000  5 C IN L
 892 H3+         HC5N                    H2C5N+      H2                                   8.00e-09    -0.50      0.0    10 41000  5 C IN L
 893 H3+         SiC4                    SiC4H+      H2                                   2.00e-09    -0.50      0.0    10 41000  5 C IN L
 894 H3+         C6H6                    C6H7+       H2                                   3.90e-09     0.00      0.0    10 41000  5 A IN M
 895 H3+         C4P                     PC4H+       H2                                   1.00e-09    -0.50      0.0    10 41000  5 C IN L
 896 H3+         C4S                     HC4S+       H2                                   1.00e-09    -0.50      0.0    10 41000  5 C IN L
 897 H3+         C7                      C7H+        H2                                   2.00e-09     0.00      0.0    10 41000  5 C IN L
 898 H3+         C7H                     C7H2+       H2                                   4.00e-09    -0.50      0.0    10 41000  5 C IN L
 899 H3+         C7H2                    C7H3+       H2                                   3.00e-09    -0.50      0.0    10 41000  5 C IN L
 900 H3+         CH3C6H                  C7H5+       H2                                   2.50e-09     0.00      0.0    10 41000  5 C IN L
 901 H3+         CH3C5N                  CH3C5NH+    H2                                   9.00e-09    -0.50      0.0    10 41000  5 C IN L
 902 H3+         C8                      C8H+        H2                                   2.00e-09     0.00      0.0    10 41000  5 C IN L
 903 H3+         C8H                     C8H2+       H2                                   2.50e-09    -0.50      0.0    10 41000  5 C IN L
 904 H3+         C7N                     HC7N+       H2                                   4.00e-09    -0.50      0.0    10 41000  5 C IN L
 905 H3+         C8H2                    C8H3+       H2                                   2.00e-09    -0.50      0.0    10 41000  5 C IN L
 906 H3+         HC7N                    H2C7N+      H2                                   9.00e-09    -0.50      0.0    10 41000  5 C IN L
 907 H3+         C9                      C9H+        H2                                   2.00e-09     0.00      0.0    10 41000  5 C IN L
 908 H3+         C9H                     C9H2+       H2                                   4.00e-09    -0.50      0.0    10 41000  5 C IN L
 909 H3+         C9H2                    C9H3+       H2                                   3.00e-09    -0.50      0.0    10 41000  5 C IN L
 910 H3+         CH3C7N                  CH3C7NH+    H2                                   1.00e-08    -0.50      0.0    10 41000  5 C IN L
 911 H3+         C9N                     HC9N+       H2                                   4.00e-09    -0.50      0.0    10 41000  5 C IN L
 912 H3+         HC9N                    H2C9N+      H2                                   1.00e-08    -0.50      0.0    10 41000  5 C IN L
 913 He+         CH                      C+          He          H                        1.10e-09    -0.50      0.0    10 41000  5 C IN L
 914 He+         CH2                     C+          He          H2                       7.50e-10     0.00      0.0    10 41000  5 C IN L
 915 He+         CH2                     CH+         He          H                        7.50e-10     0.00      0.0    10 41000  5 C IN L
 916 He+         NH                      N+          He          H                        1.10e-09    -0.50      0.0    10 41000  5 C IN L
 917 He+         CH3                     CH+         He          H2                       1.80e-09     0.00      0.0    10 41000  5 C IN L
 918 He+         NH2                     N+          He          H2                       8.00e-10    -0.50      0.0    10 41000  5 C IN L
 919 He+         NH2                     NH+         He          H                        8.00e-10    -0.50      0.0    10 41000  5 C IN L
 920 He+         CH4                     CH+         He          H2          H            2.40e-10     0.00      0.0    10 41000  5 A IN M
 921 He+         CH4                     CH2+        He          H2                       9.50e-10     0.00      0.0    10 41000  5 A IN M
 922 He+         CH4                     CH3         He          H+                       4.80e-10     0.00      0.0    10 41000  5 A IN M
 923 He+         CH4                     CH3+        He          H                        8.50e-11     0.00      0.0    10 41000  5 A IN M
 924 He+         OH                      O+          He          H                        1.10e-09    -0.50      0.0    10 41000  5 C IN L
 925 He+         NH3                     NH+         He          H2                       1.76e-10    -0.50      0.0    10 41000  5 A IN M
 926 He+         NH3                     NH2+        He          H                        1.76e-09    -0.50      0.0    10 41000  5 A IN M
 927 He+         H2O                     OH          He          H+                       2.04e-10    -0.50      0.0    10 41000  5 A IN M
 928 He+         H2O                     OH+         He          H                        2.86e-10    -0.50      0.0    10 41000  5 A IN M
 929 He+         HF                      F+          H           He                       1.10e-08    -0.50      0.0    10 41000  5 A IN L
 930 He+         C2                      C+          C           He                       1.60e-09     0.00      0.0    10 41000  5 C IN L
 931 He+         C2H                     CH+         C           He                       5.10e-10     0.00      0.0    10 41000  5 C IN L
 932 He+         C2H                     CH          C+          He                       5.10e-10     0.00      0.0    10 41000  5 C IN L
 933 He+         C2H                     C2+         He          H                        5.10e-10     0.00      0.0    10 41000  5 C IN L
 934 He+         CN                      N           C+          He                       8.80e-10    -0.50      0.0    10 41000  5 C IN L
 935 He+         CN                      N+          C           He                       8.80e-10    -0.50      0.0    10 41000  5 C IN L
 936 He+         C2H2                    CH+         CH          He                       7.70e-10     0.00      0.0    10 41000  5 A IN M
 937 He+         C2H2                    C2+         He          H2                       1.61e-09     0.00      0.0    10 41000  5 A IN M
 938 He+         C2H2                    C2H+        He          H                        8.75e-10     0.00      0.0    10 41000  5 A IN M
 939 He+         HCN                     N           CH+         He                       6.51e-10    -0.50      0.0    10 41000  5 A IN M
 940 He+         HCN                     N+          CH          He                       2.17e-10    -0.50      0.0    10 41000  5 A IN M
 941 He+         HNC                     NH+         C           He                       5.00e-10    -0.50      0.0    10 41000  5 C IN L
 942 He+         HCN                     N           C+          He          H            7.75e-10    -0.50      0.0    10 41000  5 A IN M
 943 He+         HCN                     CN+         He          H                        1.46e-09    -0.50      0.0    10 41000  5 A IN M
 944 He+         HNC                     N           C+          He          H            5.00e-10    -0.50      0.0    10 41000  5 C IN L
 945 He+         HNC                     CN+         He          H                        5.00e-10    -0.50      0.0    10 41000  5 C IN L
 946 He+         C2H3                    C2H+        He          H2                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
 947 He+         C2H3                    C2H2+       He          H                        1.00e-09    -0.50      0.0    10 41000  5 C IN L
 948 He+         CO                      O           C+          He                       1.60e-09     0.00      0.0    10 41000  5 A IN M
 949 He+         CO                      O           C+          He                       1.40e-09    -0.50      0.0  2000 10000  5 B IN C
 950 He+         N2                      N+          N           He                       9.60e-10     0.00      0.0    10 41000  5 A IN M
 951 He+         C2H4                    CH2+        CH2         He                       4.80e-10     0.00      0.0    10 41000  5 A IN M
 952 He+         C2H4                    C2H+        He          H2          H            4.40e-10     0.00      0.0    10 41000  5 A IN M
 953 He+         C2H4                    C2H2+       He          H2                       2.20e-09     0.00      0.0    10 41000  5 A IN M
 954 He+         C2H4                    C2H3+       He          H                        1.70e-10     0.00      0.0    10 41000  5 A IN M
 955 He+         HCO                     O           CH+         He                       4.90e-10    -0.50      0.0    10 41000  5 C IN L
 956 He+         HCO                     CO          HeH+                                 3.00e-10    -0.50      0.0    10 41000  5 C IN L
 957 He+         HCO                     CO+         He          H                        4.90e-10    -0.50      0.0    10 41000  5 C IN L
 958 He+         CH2NH                   NH          CH2+        He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
 959 He+         C2H5                    C2H3+       He          H2                       5.00e-10     0.00      0.0    10 41000  5 C IN L
 960 He+         C2H5                    C2H4+       He          H                        5.00e-10     0.00      0.0    10 41000  5 C IN L
 961 He+         SiH                     Si+         He          H                        1.80e-09     0.00      0.0    10 41000  5 C IN L
 962 He+         NO                      O+          N           He                       2.00e-10     0.00      0.0    10 41000  5 A IN M
 963 He+         NO                      O           N+          He                       1.40e-09     0.00      0.0    10 41000  5 A IN M
 964 He+         H2CO                    O           CH2+        He                       1.71e-09    -0.50      0.0    10 41000  5 A IN M
 965 He+         H2CO                    CO+         He          H2                       1.88e-09    -0.50      0.0    10 41000  5 A IN M
 966 He+         H2CO                    HCO+        He          H                        1.14e-09    -0.50      0.0    10 41000  5 A IN M
 967 He+         CH3CH3                  C2H2+       He          H2          H2           8.40e-10     0.00      0.0    10 41000  5 A IN M
 968 He+         CH3CH3                  C2H3+       He          H2          H            1.80e-09     0.00      0.0    10 41000  5 A IN M
 969 He+         CH3CH3                  C2H4+       He          H2                       4.20e-10     0.00      0.0    10 41000  5 A IN M
 970 He+         SiH2                    Si+         He          H2                       1.00e-09     0.00      0.0    10 41000  5 C IN L
 971 He+         SiH2                    SiH+        He          H                        1.00e-09     0.00      0.0    10 41000  5 C IN L
 972 He+         HNO                     NO+         He          H                        1.00e-09    -0.50      0.0    10 41000  5 C IN L
 973 He+         HNO                     NO          He          H+                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
 974 He+         SiH3                    SiH+        He          H2                       1.00e-09     0.00      0.0    10 41000  5 C IN L
 975 He+         SiH3                    SiH2+       He          H                        1.00e-09     0.00      0.0    10 41000  5 C IN L
 976 He+         PH                      P+          He          H                        1.00e-09     0.00      0.0    10 41000  5 C IN L
 977 He+         O2                      O+          O           He                       1.10e-09     0.00      0.0    10 41000  5 A IN M
 978 He+         CH3OH                   OH+         CH3         He                       1.10e-09    -0.50      0.0    10 41000  5 C IN L
 979 He+         CH3OH                   OH          CH3+        He                       1.10e-09    -0.50      0.0    10 41000  5 C IN L
 980 He+         SiH4                    SiH+        He          H2          H            9.40e-10     0.00      0.0    10 41000  5 B IN L
 981 He+         SiH4                    Si+         He          H2          H2           1.41e-09     0.00      0.0    10 41000  5 B IN L
 982 He+         PH2                     P+          He          H2                       1.00e-09     0.00      0.0    10 41000  5 C IN L
 983 He+         HS                      S+          He          H                        1.70e-09     0.00      0.0    10 41000  5 C IN L
 984 He+         H2S                     S+          He          H2                       3.61e-09    -0.50      0.0    10 41000  5 A IN M
 985 He+         H2S                     HS+         He          H                        4.84e-10    -0.50      0.0    10 41000  5 A IN M
 986 He+         C3                      C2          C+          He                       2.00e-09     0.00      0.0    10 41000  5 C IN L
 987 He+         HCl                     Cl+         He          H                        3.30e-09    -0.50      0.0    10 41000  5 A IN M
 988 He+         C3H                     C3+         He          H                        2.00e-09    -0.50      0.0    10 41000  5 C IN L
 989 He+         C2N                     CN          C+          He                       8.00e-09     0.00      0.0    10 41000  5 C IN L
 990 He+         C3H2                    C3H+        He          H                        1.00e-09    -0.50      0.0    10 41000  5 C IN L
 991 He+         H2CCC                   C3+         He          H2                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
 992 He+         H2CCC                   C3H+        He          H                        1.00e-09    -0.50      0.0    10 41000  5 C IN L
 993 He+         C3H3                    C3+         He          H2          H            6.70e-10    -0.50      0.0    10 41000  5 C IN L
 994 He+         C3H3                    C3H+        He          H2                       6.70e-10    -0.50      0.0    10 41000  5 C IN L
 995 He+         C3H3                    C3H2+       He          H                        6.70e-10    -0.50      0.0    10 41000  5 C IN L
 996 He+         C2O                     CO          C+          He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
 997 He+         CH2CN                   CN          CH2+        He                       3.30e-09    -0.50      0.0    10 41000  5 C IN L
 998 He+         CH3CCH                  C3+         He          H2          H2           5.00e-10     0.00      0.0    10 41000  5 C IN L
 999 He+         CH3CCH                  C3H+        He          H2          H            5.00e-10     0.00      0.0    10 41000  5 C IN L
1000 He+         CH3CCH                  C3H2+       He          H2                       5.00e-10     0.00      0.0    10 41000  5 C IN L
1001 He+         CH3CCH                  H2C3H+      He          H                        5.00e-10     0.00      0.0    10 41000  5 C IN L
1002 He+         SiC                     Si          C+          He                       2.00e-09    -0.50      0.0    10 41000  5 C IN L
1003 He+         SiC                     Si+         C           He                       2.00e-09    -0.50      0.0    10 41000  5 C IN L
1004 He+         CH3CN                   CN          CH3+        He                       1.20e-09    -0.50      0.0    10 41000  5 C IN L
1005 He+         CH3CN                   CN+         CH3         He                       1.20e-09    -0.50      0.0    10 41000  5 C IN L
1006 He+         HCSi                    Si+         CH          He                       1.00e-09     0.00      0.0    10 41000  5 C IN L
1007 He+         HCSi                    SiC+        He          H                        1.00e-09     0.00      0.0    10 41000  5 C IN L
1008 He+         OCN                     CN          O+          He                       3.00e-09     0.00      0.0    10 41000  5 C IN L
1009 He+         OCN                     CN+         O           He                       3.00e-09     0.00      0.0    10 41000  5 C IN L
1010 He+         CH2CO                   CO          CH2+        He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
1011 He+         CH2CO                   CO+         CH2         He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
1012 He+         SiN                     Si+         N           He                       2.00e-09    -0.50      0.0    10 41000  5 C IN L
1013 He+         SiCH2                   SiH+        CH          He                       1.00e-09     0.00      0.0    10 41000  5 C IN L
1014 He+         NH2CN                   NH2+        CN          He                       1.00e-09     0.00      0.0    10 41000  5 C IN E
1015 He+         SiCH2                   HCSi+       He          H                        1.00e-09     0.00      0.0    10 41000  5 C IN L
1016 He+         CP                      P           C+          He                       5.00e-10     0.00      0.0    10 41000  5 C IN L
1017 He+         CP                      P+          C           He                       5.00e-10     0.00      0.0    10 41000  5 C IN L
1018 He+         HNSi                    SiN+        He          H                        2.00e-09     0.00      0.0    10 41000  5 C IN L
1019 He+         SiCH3                   SiH+        CH2         He                       1.00e-09     0.00      0.0    10 41000  5 C IN L
1020 He+         SiCH3                   SiCH2+      He          H                        1.00e-09     0.00      0.0    10 41000  5 C IN L
1021 He+         HCP                     P+          CH          He                       5.00e-10     0.00      0.0    10 41000  5 C IN L
1022 He+         HCP                     PH          C+          He                       5.00e-10     0.00      0.0    10 41000  5 C IN L
1023 He+         CO2                     CO          O+          He                       1.00e-10     0.00      0.0    10 41000  5 A IN M
1024 He+         CO2                     CO+         O           He                       8.70e-10     0.00      0.0    10 41000  5 A IN M
1025 He+         CO2                     O2+         C           He                       1.10e-11     0.00      0.0    10 41000  5 A IN M
1026 He+         CO2                     O2          C+          He                       4.00e-11     0.00      0.0    10 41000  5 A IN M
1027 He+         N2O                     N2          O+          He                       2.76e-10     0.00      0.0    10 41000  5 A IN M
1028 He+         N2O                     N2+         O           He                       1.24e-09     0.00      0.0    10 41000  5 A IN M
1029 He+         N2O                     NO          N+          He                       3.00e-10     0.00      0.0    10 41000  5 A IN M
1030 He+         N2O                     NO+         N           He                       4.83e-10     0.00      0.0    10 41000  5 A IN M
1031 He+         CH3CHO                  HCO         CH3+        He                       3.00e-09    -0.50      0.0    10 41000  5 C IN L
1032 He+         CS                      S+          C           He                       1.30e-09    -0.50      0.0    10 41000  5 C IN L
1033 He+         CS                      S           C+          He                       1.30e-09    -0.50      0.0    10 41000  5 C IN L
1034 He+         SiO                     Si+         O           He                       8.60e-10    -0.50      0.0    10 41000  5 C IN L
1035 He+         SiO                     Si          O+          He                       8.60e-10    -0.50      0.0    10 41000  5 C IN L
1036 He+         PN                      P+          N           He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
1037 He+         HCS                     CS          He          H+                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
1038 He+         HCS                     CS+         He          H                        1.00e-09    -0.50      0.0    10 41000  5 C IN L
1039 He+         CH2PH                   PH          CH2+        He                       5.00e-10     0.00      0.0    10 41000  5 C IN L
1040 He+         CH2PH                   PH+         CH2         He                       5.00e-10     0.00      0.0    10 41000  5 C IN L
1041 He+         CH3OCH3                 H2CO        CH3+        He          H            2.00e-09    -0.50      0.0    10 41000  5 C IN L
1042 He+         C2H5OH                  C2H5+       OH          He                       3.00e-09    -0.50      0.0    10 41000  5 C IN L
1043 He+         NS                      S           N+          He                       1.20e-09    -0.50      0.0    10 41000  5 C IN L
1044 He+         NS                      S+          N           He                       1.20e-09    -0.50      0.0    10 41000  5 C IN L
1045 He+         H2CS                    S           CH2+        He                       8.10e-10    -0.50      0.0    10 41000  5 C IN L
1046 He+         H2CS                    S+          CH2         He                       8.10e-10    -0.50      0.0    10 41000  5 C IN L
1047 He+         H2CS                    CS+         He          H2                       8.10e-10    -0.50      0.0    10 41000  5 C IN L
1048 He+         H2SiO                   SiOH+       He          H                        2.00e-09    -0.50      0.0    10 41000  5 C IN L
1049 He+         PO                      P+          O           He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
1050 He+         CCl                     Cl          C+          He                       3.30e-09     0.00      0.0    10 41000  5 C IN L
1051 He+         HPO                     PH+         O           He                       5.00e-10    -0.50      0.0    10 41000  5 C IN L
1052 He+         HPO                     PO+         He          H                        5.00e-10    -0.50      0.0    10 41000  5 C IN L
1053 He+         C4                      C2+         C2          He                       6.70e-10     0.00      0.0    10 41000  5 C IN L
1054 He+         C4                      C3          C+          He                       6.70e-10     0.00      0.0    10 41000  5 C IN L
1055 He+         C4                      C3+         C           He                       6.70e-10     0.00      0.0    10 41000  5 C IN L
1056 He+         SO                      S           O+          He                       8.30e-10    -0.50      0.0    10 41000  5 C IN L
1057 He+         SO                      S+          O           He                       8.30e-10    -0.50      0.0    10 41000  5 C IN L
1058 He+         C4H                     C2H+        C2          He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
1059 He+         C4H                     C4+         He          H                        1.00e-09    -0.50      0.0    10 41000  5 C IN L
1060 He+         C3N                     CN          C2+         He                       8.00e-09    -0.50      0.0    10 41000  5 C IN L
1061 He+         H2CCCC                  C2H+        C2H         He                       1.00e-09     0.00      0.0    10 41000  5 C IN L
1062 He+         H2CCCC                  C4+         He          H2                       1.00e-09     0.00      0.0    10 41000  5 C IN L
1063 He+         H2CCCC                  C4H+        He          H                        1.00e-09     0.00      0.0    10 41000  5 C IN L
1064 He+         HC3N                    CN          C2H+        He                       2.20e-09    -0.50      0.0    10 41000  5 A IN M
1065 He+         HC3N                    C3H+        N           He                       4.00e-10    -0.50      0.0    10 41000  5 A IN M
1066 He+         HC3N                    C2N+        CH          He                       2.84e-09    -0.50      0.0    10 41000  5 A IN M
1067 He+         HC3N                    C3N+        He          H                        2.45e-09    -0.50      0.0    10 41000  5 A IN M
1068 He+         C4H3                    C3H2+       CH          He                       6.70e-10     0.00      0.0    10   300  5 B IN C
1069 He+         C4H3                    C3H3+       C           He                       6.70e-10     0.00      0.0    10   300  5 B IN C
1070 He+         C4H3                    C4H2+       He          H                        6.70e-10     0.00      0.0    10   300  5 B IN C
1071 He+         ClO                     Cl+         O           He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
1072 He+         C3O                     CO          C2+         He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
1073 He+         C3O                     C3+         O           He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
1074 He+         NCCN                    CN+         CN          He                       2.70e-09     0.00      0.0    10 41000  5 B IN E
1075 He+         SiC2                    Si+         C2          He                       2.00e-09    -0.50      0.0    10 41000  5 C IN L
1076 He+         CH2CHCN                 HCN         C2H2+       He                       3.50e-09    -0.50      0.0    10 41000  5 A IN M
1077 He+         CH2CHCN                 C2H3+       CN          He                       5.25e-10    -0.50      0.0    10 41000  5 A IN M
1078 He+         CH2CHCN                 H2C3H+      N           He                       5.25e-10    -0.50      0.0    10 41000  5 A IN M
1079 He+         CH2CHCN                 HC3N+       He          H2                       3.15e-09    -0.50      0.0    10 41000  5 A IN M
1080 He+         CH2CHCN                 HC3NH+      He          H                        1.26e-09    -0.50      0.0    10 41000  5 A IN M
1081 He+         SiC2H                   Si+         C2H         He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
1082 He+         SiC2H                   SiC2+       He          H                        1.00e-09    -0.50      0.0    10 41000  5 C IN L
1083 He+         SiNC                    Si          CN+         He                       2.00e-09    -0.50      0.0    10 41000  5 C IN L
1084 He+         SiC2H2                  SiH+        C2H         He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
1085 He+         SiC2H2                  SiC2H+      He          H                        1.00e-09    -0.50      0.0    10 41000  5 C IN L
1086 He+         CCP                     P+          C2          He                       5.00e-10    -0.50      0.0    10 41000  5 C IN L
1087 He+         CCP                     CP          C+          He                       5.00e-10    -0.50      0.0    10 41000  5 C IN L
1088 He+         HC2P                    CP+         CH          He                       5.00e-10     0.00      0.0    10 41000  5 C IN L
1089 He+         HC2P                    CP          CH+         He                       5.00e-10     0.00      0.0    10 41000  5 C IN L
1090 He+         C2S                     S+          C2          He                       2.50e-10    -0.50      0.0    10 41000  5 C IN L
1091 He+         C2S                     S           C2+         He                       2.50e-10    -0.50      0.0    10 41000  5 C IN L
1092 He+         C2S                     CS          C+          He                       2.50e-10    -0.50      0.0    10 41000  5 C IN L
1093 He+         C2S                     CS+         C           He                       2.50e-10    -0.50      0.0    10 41000  5 C IN L
1094 He+         CH3COCH3                CH3CO+      CH3         He                       3.00e-09    -0.50      0.0    10 41000  5 C IN L
1095 He+         HCOOCH3                 HCO2+       CH3         He                       3.00e-09    -0.50      0.0    10 41000  5 C IN L
1096 He+         C5                      C3+         C2          He                       1.00e-09     0.00      0.0    10 41000  5 C IN L
1097 He+         C5                      C4+         C           He                       1.00e-09     0.00      0.0    10 41000  5 C IN L
1098 He+         OCS                     S+          CO          He                       7.60e-10     0.00      0.0    10 41000  5 C IN L
1099 He+         OCS                     S           CO+         He                       7.60e-10     0.00      0.0    10 41000  5 C IN L
1100 He+         OCS                     CS+         O           He                       7.60e-10     0.00      0.0    10 41000  5 C IN L
