H2DO+       E-                      HDO         H                                   7.20E-08    -0.50      0.0    0.    0.  5     
H2DO+       HCN                     HCNH+       HDO                                 1.90E-09    -0.50      0.0    0.    0.  5     
H2DO+       HNC                     HCNH+       HDO                                 2.00E-09    -0.50      0.0    0.    0.  5     
HD2O+       HCN                     HCND+       HDO                                 1.27E-09    -0.50      0.0    0.    0.  5     
HD2O+       HCN                     DCNH+       HDO                                 1.27E-09    -0.50      0.0    0.    0.  5     
HD2O+       HNC                     DCNH+       HDO                                 1.33E-09    -0.50      0.0    0.    0.  5     
HD2O+       HNC                     HCND+       HDO                                 1.33E-09    -0.50      0.0    0.    0.  5     
HD2O+       DCN                     DCND+       HDO                                 1.90E-09    -0.50      0.0    0.    0.  5     
HD2O+       DNC                     DCND+       HDO                                 2.00E-09    -0.50      0.0    0.    0.  5     
H2DO+       DCN                     HCND+       HDO                                 1.27E-09    -0.50      0.0    0.    0.  5     
H2DO+       DCN                     DCNH+       HDO                                 1.27E-09    -0.50      0.0    0.    0.  5     
D3O+        HCN                     DCND+       HDO                                 1.90E-09    -0.50      0.0    0.    0.  5     
D3+         D2O                     D3O+        D2                                  5.90E-09    -0.50      0.0    0.    0.  5     
C+          D2O                     DOC+        D                                   1.80E-09    -0.50      0.0    0.    0.  5     
D2O         DCO+                    CO          D3O+                                2.50E-09    -0.50      0.0    0.    0.  5     
D2O         HCO+                    CO          HD2O+                               2.50E-09    -0.50      0.0    0.    0.  5     
C+          D2O                     DCO+        D                                   9.00E-10    -0.50      0.0    0.    0.  5     
HD2O+       C3                      C3H+        D2O                                 6.67E-10     0.00      0.0    0.    0.  5     
HD2O+       E-                      D2O         H                                   3.60E-08    -0.50      0.0    0.    0.  5     
D3O+        C3                      C3D+        D2O                                 2.00E-09     0.00      0.0    0.    0.  5     
HD2O+       HCN                     HCNH+       D2O                                 6.33E-10    -0.50      0.0    0.    0.  5     
D3O+        E-                      D2O         D                                   1.08E-07    -0.50      0.0    0.    0.  5     
HD2O+       HNC                     HCNH+       D2O                                 6.67E-10    -0.50      0.0    0.    0.  5     
HD2O+       DCN                     HCND+       D2O                                 9.50E-10    -0.50      0.0    0.    0.  5     
HD2O+       DCN                     DCNH+       D2O                                 9.50E-10    -0.50      0.0    0.    0.  5     
HD2O+       DNC                     DCNH+       D2O                                 1.00E-09    -0.50      0.0    0.    0.  5     
HD2O+       DNC                     HCND+       D2O                                 1.00E-09    -0.50      0.0    0.    0.  5     
H2DO+       DCN                     HCNH+       D2O                                 6.33E-10    -0.50      0.0    0.    0.  5     
D3O+        DCN                     DCND+       D2O                                 3.80E-09    -0.50      0.0    0.    0.  5     
D3O+        HCN                     DCNH+       D2O                                 9.50E-10    -0.50      0.0    0.    0.  5     
D3O+        HCN                     HCND+       D2O                                 9.50E-10    -0.50      0.0    0.    0.  5     
H2DO+       DNC                     HCNH+       D2O                                 6.67E-10    -0.50      0.0    0.    0.  5     
H2DO+       E-                      OH          HD                                  4.01E-08    -0.50      0.0    0.    0.  5     
O           DCO                     CO          OD                                  5.00E-11     0.00      0.0    0.    0.  5     
OH          D                       OD          H                                   1.30E-10     0.00      0.0    0.  200.  5     
HD2O+       E-                      OD          HD                                  4.01E-08    -0.50      0.0    0.    0.  5     
H2DO+       E-                      OD          H2                                  2.01E-08    -0.50      0.0    0.    0.  5     
