!23456789ABC123456789ABC123456789ABC123456789ABC123456789ABC123456789ABC123456789ABC12345678912345678912345678912345612345612312123     w  j  i  t
H+          Mg                      Mg+         H                                    1.10E-09     0.00      0.0              5
HCNH+       H2CO                    H3CO+       HNC                                  1.05E-09    -0.50      0.0              5
DCNH+       H2CO                    H2DCO+      HNC                                  7.88E-10    -0.50      0.0              5       !  3  1  1  1
DCNH+       H2CO                    H3CO+       DNC                                  2.63E-10    -0.50      0.0              5       !  1  2  1  1
HCND+       H2CO                    H2DCO+      HNC                                  7.88E-10    -0.50      0.0              5       !  3  1  2  1
HCND+       H2CO                    H3CO+       DNC                                  2.63E-10    -0.50      0.0              5       !  1  2  2  1
HCNH+       HDCO                    H2DCO+      HNC                                  7.88E-10    -0.50      0.0              5       !  3  1  3  1
HCNH+       HDCO                    H3CO+       DNC                                  2.63E-10    -0.50      0.0              5       !  1  2  3  1
H           H3S+                    H2S+        H2                                   6.00E-11     0.00      0.0              5
D           H3S+                    HDS+        H2                                   3.00E-11     0.00      0.0              5       !  2  1  1  1
D           H3S+                    H2S+        HD                                   3.00E-11     0.00      0.0              5       !  2  2  1  1
H           H2DS+                   HDS+        H2                                   3.00E-11     0.00      0.0              5       !  2  1  2  1
H           H2DS+                   H2S+        HD                                   3.00E-11     0.00      0.0              5       !  2  2  2  1
D           H2DS+                   D2S+        H2                                   1.00E-11     0.00      0.0              5       !  1  1  1  2
D           H2DS+                   HDS+        HD                                   4.00E-11     0.00      0.0              5       !  4  2  1  2
D           H2DS+                   H2S+        D2                                   1.00E-11     0.00      0.0              5       !  1  3  1  2
H           HD2S+                   D2S+        H2                                   1.00E-11     0.00      0.0              5       !  1  1  2  2
H           HD2S+                   HDS+        HD                                   4.00E-11     0.00      0.0              5       !  4  2  2  2
H           HD2S+                   H2S+        D2                                   1.00E-11     0.00      0.0              5       !  1  3  2  2
D           HD2S+                   D2S+        HD                                   3.00E-11     0.00      0.0              5       !  2  1  1  3
D           HD2S+                   HDS+        D2                                   3.00E-11     0.00      0.0              5       !  2  2  1  3
H           D3S+                    D2S+        HD                                   3.00E-11     0.00      0.0              5       !  2  1  2  3
H           D3S+                    HDS+        D2                                   3.00E-11     0.00      0.0              5       !  2  2  2  3
D           D3S+                    D2S+        D2                                   6.00E-11     0.00      0.0              5       !  1  1  1  4
CH          S+                      CS+         H                                    6.20E-10    -0.50      0.0              5
CD          S+                      CS+         D                                    6.20E-10    -0.50      0.0              5       !  1  1  1  1
H2S+        E-                      HS          H                                    1.50E-07    -0.50      0.0              5
HDS+        E-                      DS          H                                    7.50E-08    -0.50      0.0              5       !  1  1  1  1
HDS+        E-                      HS          D                                    7.50E-08    -0.50      0.0              5       !  1  2  1  1
D2S+        E-                      DS          D                                    1.50E-07    -0.50      0.0              5       !  1  1  1  2
H+          C3                      C3+         H                                    4.00E-09     0.00      0.0              5
D+          C3                      C3+         D                                    4.00E-09     0.00      0.0              5       !  1  1  1  1
C2+         E-                      C           C                                    3.00E-07    -0.50      0.0              5
He+         C2H                     C2+         He          H                        5.10E-10     0.00      0.0              5
He+         C2D                     C2+         He          D                        5.10E-10     0.00      0.0              5       !  1  1  1  1
H+          O2                      O2+         H                                    2.00E-09     0.00      0.0              5
D+          O2                      O2+         D                                    2.00E-09     0.00      0.0              5       !  1  1  1  1
He+         C2O                     CO          C+          He                       1.00E-09    -0.50      0.0              5
C-          Fe+                     Fe          C                                    2.30E-07    -0.50      0.0              5
C+          C3H                     C4+         H                                    1.00E-09    -0.50      0.0              5
C+          C3D                     C4+         D                                    1.00E-09    -0.50      0.0              5       !  1  1  1  1
He+         NO                      O           N+          He                       1.40E-09     0.00      0.0              5
PH3+        E-                      PH          H2                                   1.50E-07    -0.50      0.0              5
C+          C4H                     C5+         H                                    1.00E-09    -0.50      0.0              5
H+          C7                      C7+         H                                    4.00E-09     0.00      0.0              5
H+          NO                      NO+         H                                    2.90E-09     0.00      0.0              5
D+          NO                      NO+         D                                    2.90E-09     0.00      0.0              5       !  1  1  1  1
C+          NO                      NO+         C                                    5.20E-10     0.00      0.0              5
H2CO        S+                      HS          HCO+                                 3.35E-10    -0.50      0.0              5
HDCO        S+                      DS          HCO+                                 1.67E-10    -0.50      0.0              5       !  1  1  1  1
HDCO        S+                      HS          DCO+                                 1.67E-10    -0.50      0.0              5       !  1  2  1  1
D2CO        S+                      DS          DCO+                                 3.35E-10    -0.50      0.0              5       !  1  1  1  2
H2O         Si+                     SiOH+       H                                    2.30E-10    -0.50      0.0              5
H+          CS                      CS+         H                                    4.90E-09    -0.50      0.0              5
D+          CS                      CS+         D                                    4.90E-09    -0.50      0.0              5       !  1  1  1  1
He+         CS                      S+          C           He                       1.30E-09    -0.50      0.0              5
H+          H2CS                    H2CS+       H                                    4.70E-09    -0.50      0.0              5
D+          H2CS                    HDCS+       H                                    3.13E-09    -0.50      0.0              5       !  2  1  1  1
D+          H2CS                    H2CS+       D                                    1.57E-09    -0.50      0.0              5       !  1  2  1  1
H+          HDCS                    HDCS+       H                                    3.13E-09    -0.50      0.0              5       !  2  1  2  1
H+          HDCS                    H2CS+       D                                    1.57E-09    -0.50      0.0              5       !  1  2  2  1
D+          HDCS                    D2CS+       H                                    1.57E-09    -0.50      0.0              5       !  1  1  1  2
D+          HDCS                    HDCS+       D                                    3.13E-09    -0.50      0.0              5       !  2  2  1  2
H+          D2CS                    D2CS+       H                                    1.57E-09    -0.50      0.0              5       !  1  1  2  2
H+          D2CS                    HDCS+       D                                    3.13E-09    -0.50      0.0              5       !  2  2  2  2
D+          D2CS                    D2CS+       D                                    4.70E-09    -0.50      0.0              5       !  1  1  1  3
He+         H2CS                    CS+         He          H2                       8.10E-10    -0.50      0.0              5
He+         HDCS                    CS+         He          HD                       8.10E-10    -0.50      0.0              5       !  2  1  1  1
He+         D2CS                    CS+         He          D2                       8.10E-10    -0.50      0.0              5       !  1  1  1  2
He+         H2CS                    S           CH2+        He                       8.10E-10    -0.50      0.0              5
He+         HDCS                    S           CHD+        He                       8.10E-10    -0.50      0.0              5       !  2  1  1  1
He+         D2CS                    S           CD2+        He                       8.10E-10    -0.50      0.0              5       !  1  1  1  2
He+         H2CS                    S+          CH2         He                       8.10E-10    -0.50      0.0              5
He+         HDCS                    S+          CHD         He                       8.10E-10    -0.50      0.0              5       !  2  1  1  1
He+         D2CS                    S+          CD2         He                       8.10E-10    -0.50      0.0              5       !  1  1  1  2
H+          C5                      C5+         H                                    4.00E-09     0.00      0.0              5
C+          CH2CO                   CH2CO+      C                                    2.00E-09    -0.50      0.0              5
C+          CHDCO                   CHDCO+      C                                    2.00E-09    -0.50      0.0              5       !  2  1  1  1
He+         CH2CO                   CO+         CH2         He                       1.00E-09    -0.50      0.0              5
He+         CHDCO                   CO+         CHD         He                       1.00E-09    -0.50      0.0              5       !  2  1  1  1
He+         CH2CO                   CO          CH2+        He                       1.00E-09    -0.50      0.0              5
He+         CHDCO                   CO          CHD+        He                       1.00E-09    -0.50      0.0              5       !  2  1  1  1
He+         PO                      P+          O           He                       1.00E-09    -0.50      0.0              5
O           HPO                     PO          OH                                   3.80E-11     0.00      0.0              5
H2O         PH2+                    H2PO+       H2                                   3.28E-10    -0.50      0.0              5
C+          HC3N                    C3H+        CN                                   3.25E-09    -0.50      0.0              5
He+         HC3N                    CN          C2H+        He                       2.20E-09    -0.50      0.0              5
C+          HC3N                    C4N+        H                                    1.40E-09    -0.50      0.0              5
C5H2+       E-                      C5          H2                                   1.50E-07    -0.50      0.0              5
He+         HS2                     HS          S+          He                       1.00E-09    -0.50      0.0              5
He+         DS2                     DS          S+          He                       1.00E-09    -0.50      0.0              5       !  1  1  1  1
He+         HS2                     S2+         He          H                        1.00E-09    -0.50      0.0              5
He+         DS2                     S2+         He          D                        1.00E-09    -0.50      0.0              5       !  1  1  1  1
H+          HS2                     HS2+        H                                    3.00E-09    -0.50      0.0              5
D+          HS2                     DS2+        H                                    1.50E-09    -0.50      0.0              5       !  1  1  1  1
D+          HS2                     HS2+        D                                    1.50E-09    -0.50      0.0              5       !  1  2  1  1
H+          DS2                     DS2+        H                                    1.50E-09    -0.50      0.0              5       !  1  1  2  1
H+          DS2                     HS2+        D                                    1.50E-09    -0.50      0.0              5       !  1  2  2  1
D+          DS2                     DS2+        D                                    3.00E-09    -0.50      0.0              5       !  1  1  1  2
Si          HCO+                    SiH+        CO                                   1.60E-09     0.00      0.0              5
C+          OCN                     CO+         CN                                   3.80E-09     0.00      0.0              5
H+          PN                      PN+         H                                    1.00E-09    -0.50      0.0              5
C+          HCP                     HCP+        C                                    5.00E-10     0.00      0.0              5
H+          SiO                     SiO+        H                                    3.30E-09    -0.50      0.0              5
He+         SiO                     Si          O+          He                       8.60E-10    -0.50      0.0              5
He+         SiO                     Si+         O           He                       8.60E-10    -0.50      0.0              5
C+          SiO                     Si+         CO                                   5.40E-10    -0.50      0.0              5
C+          OCS                     CS+         CO                                   1.60E-09     0.00      0.0              5
He+         OCS                     S           CO+         He                       7.60E-10     0.00      0.0              5
He+         OCS                     CS+         O           He                       7.60E-10     0.00      0.0              5
He+         OCS                     CS          O+          He                       7.60E-10     0.00      0.0              5
He+         OCS                     S+          CO          He                       7.60E-10     0.00      0.0              5
H+          OCS                     HS+         CO                                   2.10E-09     0.00      0.0              5
D+          OCS                     DS+         CO                                   2.10E-09     0.00      0.0              5       !  1  1  1  1
H+          CH3CCH                  H2C3H+      H2                                   2.00E-09     0.00      0.0              5
D+          CH3CCH                  HDC3H+      H2                                   8.00E-10     0.00      0.0              5       !  2  1  1  1
D+          CH3CCH                  H2C3D+      H2                                   4.00E-10     0.00      0.0              5       !  1  2  1  1
D+          CH3CCH                  H2C3H+      HD                                   8.00E-10     0.00      0.0              5       !  2  3  1  1
H+          CH2DCCH                 HDC3H+      H2                                   8.00E-10     0.00      0.0              5       !  2  1  2  1
H+          CH2DCCH                 H2C3D+      H2                                   4.00E-10     0.00      0.0              5       !  1  2  2  1
H+          CH2DCCH                 H2C3H+      HD                                   8.00E-10     0.00      0.0              5       !  2  3  2  1
H+          CH3CCD                  HDC3H+      H2                                   8.00E-10     0.00      0.0              5       !  2  1  3  1
H+          CH3CCD                  H2C3D+      H2                                   4.00E-10     0.00      0.0              5       !  1  2  3  1
H+          CH3CCD                  H2C3H+      HD                                   8.00E-10     0.00      0.0              5       !  2  3  3  1
D+          CH2DCCH                 D2C3H+      H2                                   2.00E-10     0.00      0.0              5       !  1  1  1  2
D+          CH2DCCH                 HDC3D+      H2                                   4.00E-10     0.00      0.0              5       !  2  2  1  2
D+          CH2DCCH                 HDC3H+      HD                                   8.00E-10     0.00      0.0              5       !  4  3  1  2
D+          CH2DCCH                 H2C3D+      HD                                   4.00E-10     0.00      0.0              5       !  2  4  1  2
D+          CH2DCCH                 H2C3H+      D2                                   2.00E-10     0.00      0.0              5       !  1  5  1  2
H+          CHD2CCH                 D2C3H+      H2                                   2.00E-10     0.00      0.0              5       !  1  1  2  2
H+          CHD2CCH                 HDC3D+      H2                                   4.00E-10     0.00      0.0              5       !  2  2  2  2
H+          CHD2CCH                 HDC3H+      HD                                   8.00E-10     0.00      0.0              5       !  4  3  2  2
H+          CHD2CCH                 H2C3D+      HD                                   4.00E-10     0.00      0.0              5       !  2  4  2  2
H+          CHD2CCH                 H2C3H+      D2                                   2.00E-10     0.00      0.0              5       !  1  5  2  2
D+          CH3CCD                  D2C3H+      H2                                   2.00E-10     0.00      0.0              5       !  1  1  3  2
D+          CH3CCD                  HDC3D+      H2                                   4.00E-10     0.00      0.0              5       !  2  2  3  2
D+          CH3CCD                  HDC3H+      HD                                   8.00E-10     0.00      0.0              5       !  4  3  3  2
D+          CH3CCD                  H2C3D+      HD                                   4.00E-10     0.00      0.0              5       !  2  4  3  2
D+          CH3CCD                  H2C3H+      D2                                   2.00E-10     0.00      0.0              5       !  1  5  3  2
H+          CH2DCCD                 D2C3H+      H2                                   2.00E-10     0.00      0.0              5       !  1  1  4  2
H+          CH2DCCD                 HDC3D+      H2                                   4.00E-10     0.00      0.0              5       !  2  2  4  2
H+          CH2DCCD                 HDC3H+      HD                                   8.00E-10     0.00      0.0              5       !  4  3  4  2
H+          CH2DCCD                 H2C3D+      HD                                   4.00E-10     0.00      0.0              5       !  2  4  4  2
H+          CH2DCCD                 H2C3H+      D2                                   2.00E-10     0.00      0.0              5       !  1  5  4  2
D+          CHD2CCH                 D2C3D+      H2                                   2.00E-10     0.00      0.0              5       !  1  1  1  3
D+          CHD2CCH                 D2C3H+      HD                                   4.00E-10     0.00      0.0              5       !  2  2  1  3
D+          CHD2CCH                 HDC3D+      HD                                   8.00E-10     0.00      0.0              5       !  4  3  1  3
D+          CHD2CCH                 HDC3H+      D2                                   4.00E-10     0.00      0.0              5       !  2  4  1  3
D+          CHD2CCH                 H2C3D+      D2                                   2.00E-10     0.00      0.0              5       !  1  5  1  3
H+          CD3CCH                  D2C3D+      H2                                   2.00E-10     0.00      0.0              5       !  1  1  2  3
H+          CD3CCH                  D2C3H+      HD                                   4.00E-10     0.00      0.0              5       !  2  2  2  3
H+          CD3CCH                  HDC3D+      HD                                   8.00E-10     0.00      0.0              5       !  4  3  2  3
H+          CD3CCH                  HDC3H+      D2                                   4.00E-10     0.00      0.0              5       !  2  4  2  3
H+          CD3CCH                  H2C3D+      D2                                   2.00E-10     0.00      0.0              5       !  1  5  2  3
D+          CH2DCCD                 D2C3D+      H2                                   2.00E-10     0.00      0.0              5       !  1  1  3  3
D+          CH2DCCD                 D2C3H+      HD                                   4.00E-10     0.00      0.0              5       !  2  2  3  3
D+          CH2DCCD                 HDC3D+      HD                                   8.00E-10     0.00      0.0              5       !  4  3  3  3
D+          CH2DCCD                 HDC3H+      D2                                   4.00E-10     0.00      0.0              5       !  2  4  3  3
D+          CH2DCCD                 H2C3D+      D2                                   2.00E-10     0.00      0.0              5       !  1  5  3  3
H+          CHD2CCD                 D2C3D+      H2                                   2.00E-10     0.00      0.0              5       !  1  1  4  3
H+          CHD2CCD                 D2C3H+      HD                                   4.00E-10     0.00      0.0              5       !  2  2  4  3
H+          CHD2CCD                 HDC3D+      HD                                   8.00E-10     0.00      0.0              5       !  4  3  4  3
H+          CHD2CCD                 HDC3H+      D2                                   4.00E-10     0.00      0.0              5       !  2  4  4  3
H+          CHD2CCD                 H2C3D+      D2                                   2.00E-10     0.00      0.0              5       !  1  5  4  3
D+          CD3CCH                  D2C3D+      HD                                   8.00E-10     0.00      0.0              5       !  2  1  1  4
D+          CD3CCH                  D2C3H+      D2                                   4.00E-10     0.00      0.0              5       !  1  2  1  4
D+          CD3CCH                  HDC3D+      D2                                   8.00E-10     0.00      0.0              5       !  2  3  1  4
D+          CHD2CCD                 D2C3D+      HD                                   8.00E-10     0.00      0.0              5       !  2  1  2  4
D+          CHD2CCD                 D2C3H+      D2                                   4.00E-10     0.00      0.0              5       !  1  2  2  4
D+          CHD2CCD                 HDC3D+      D2                                   8.00E-10     0.00      0.0              5       !  2  3  2  4
H+          CD3CCD                  D2C3D+      HD                                   8.00E-10     0.00      0.0              5       !  2  1  3  4
H+          CD3CCD                  D2C3H+      D2                                   4.00E-10     0.00      0.0              5       !  1  2  3  4
H+          CD3CCD                  HDC3D+      D2                                   8.00E-10     0.00      0.0              5       !  2  3  3  4
D+          CD3CCD                  D2C3D+      D2                                   2.00E-09     0.00      0.0              5       !  1  1  1  5
H+          CP                      CP+         H                                    1.00E-09     0.00      0.0              5
He+         HCP                     P+          CH          He                       5.00E-10     0.00      0.0              5
He+         HCP                     PH          C+          He                       5.00E-10     0.00      0.0              5
C+          HCP                     CCP+        H                                    5.00E-10     0.00      0.0              5
H+          HCP                     HCP+        H                                    1.00E-09     0.00      0.0              5
C+          CH3C3N                  C4H3+       CN                                   5.00E-09     0.00      0.0              5
N           C8H                     CN          C7H                                  1.00E-10     0.00      0.0              5
C           C6H2                    C7H         H                                    7.40E-10     0.00      0.0              5
H+          HC7N                    HC7N+       H                                    1.00E-08    -0.50      0.0              5
C+          H2CCCC                  C5H+        H                                    1.45E-09     0.00      0.0              5
He+         H2S2                    HS+         HS          He                       2.00E-09    -0.50      0.0              5
He+         HDS2                    DS+         HS          He                       1.00E-09    -0.50      0.0              5       !  1  1  1  1
He+         HDS2                    HS+         DS          He                       1.00E-09    -0.50      0.0              5       !  1  2  1  1
He+         D2S2                    DS+         DS          He                       2.00E-09    -0.50      0.0              5       !  1  1  1  2
H+          H2S2                    H2S2+       H                                    3.00E-09    -0.50      0.0              5
D+          H2S2                    HDS2+       H                                    2.00E-09    -0.50      0.0              5       !  2  1  1  1
D+          H2S2                    H2S2+       D                                    1.00E-09    -0.50      0.0              5       !  1  2  1  1
H+          HDS2                    HDS2+       H                                    2.00E-09    -0.50      0.0              5       !  2  1  2  1
H+          HDS2                    H2S2+       D                                    1.00E-09    -0.50      0.0              5       !  1  2  2  1
D+          HDS2                    D2S2+       H                                    1.00E-09    -0.50      0.0              5       !  1  1  1  2
D+          HDS2                    HDS2+       D                                    2.00E-09    -0.50      0.0              5       !  2  2  1  2
H+          D2S2                    D2S2+       H                                    1.00E-09    -0.50      0.0              5       !  1  1  2  2
H+          D2S2                    HDS2+       D                                    2.00E-09    -0.50      0.0              5       !  2  2  2  2
D+          D2S2                    D2S2+       D                                    3.00E-09    -0.50      0.0              5       !  1  1  1  3
SiNH2+      E-                      SiN         H2                                   1.50E-07    -0.50      0.0              5
HNC         Si+                     SiNC+       H                                    1.00E-09    -0.50      0.0              5
He+         C4H3                    C3H2+       CH          He                       6.70E-10     0.00      0.0              5
C2          C2H4                    C4H3        H                                    3.50E-10     0.00      0.0              5
C2          C2H3D                   C4H2D       H                                    2.62E-10     0.00      0.0              5       !  3  1  1  1
C2          C2H3D                   C4H3        D                                    8.75E-11     0.00      0.0              5       !  1  2  1  1
He+         CCP                     P+          C2          He                       5.00E-10    -0.50      0.0              5
He+         HC2P                    CP+         CH          He                       5.00E-10     0.00      0.0              5
He+         C3N                     C3N+        He                                   8.20E-09    -0.50      0.0              5
N           C5H                     C5N         H                                    1.70E-11     0.00      0.0              5
H+          HC5N                    HC5N+       H                                    4.00E-09    -0.50      0.0              5
C+          C2S                     C3+         S                                    5.00E-10    -0.50      0.0              5
C+          C2S                     C2S+        C                                    5.00E-10    -0.50      0.0              5
H+          C2S                     C2S+        H                                    1.00E-09    -0.50      0.0              5
D+          C2S                     C2S+        D                                    1.00E-09    -0.50      0.0              5       !  1  1  1  1
He+         C2S                     S+          C2          He                       2.50E-10    -0.50      0.0              5
He+         C2S                     S           C2+         He                       2.50E-10    -0.50      0.0              5
He+         C2S                     CS          C+          He                       2.50E-10    -0.50      0.0              5
He+         C2S                     CS+         C           He                       2.50E-10    -0.50      0.0              5
He+         C3S                     CS          C2+         He                       5.00E-10    -0.50      0.0              5
He+         C3S                     CS+         C2          He                       5.00E-10    -0.50      0.0              5
C+          C3S                     C4+         S                                    5.00E-10    -0.50      0.0              5
C+          C3S                     C3S+        C                                    5.00E-10    -0.50      0.0              5
H+          C3S                     C3S+        H                                    1.00E-09    -0.50      0.0              5
D+          C3S                     C3S+        D                                    1.00E-09    -0.50      0.0              5       !  1  1  1  1
He+         C4S                     CS          C3+         He                       5.00E-10    -0.50      0.0              5
He+         C4S                     CS+         C3          He                       5.00E-10    -0.50      0.0              5
C+          C4S                     C5+         S                                    5.00E-10    -0.50      0.0              5
H+          C4S                     C4S+        H                                    1.00E-09    -0.50      0.0              5
He+         S2                      S+          S           He                       2.00E-09     0.00      0.0              5
C+          HCSi                    SiC2+       H                                    2.00E-09     0.00      0.0              5
H+          SO                      SO+         H                                    3.20E-09    -0.50      0.0              5
D+          SO                      SO+         D                                    3.20E-09    -0.50      0.0              5       !  1  1  1  1
C+          C5H2                    C6+         H2                                   1.20E-09    -0.50      0.0              5
C2H         C3H2                    C5H2        H                                    1.06E-10    -0.25      0.0              5
C2          CH4                     C3H3        H                                    1.50E-11     0.00      0.0              5
C2          CH3D                    C3H2D       H                                    1.12E-11     0.00      0.0              5       !  3  1  1  1
C2          CH3D                    C3H3        D                                    3.75E-12     0.00      0.0              5       !  1  2  1  1
C2          CH2D2                   C3HD2       H                                    7.50E-12     0.00      0.0              5       !  3  1  1  2
C2          CH2D2                   C3H2D       D                                    7.50E-12     0.00      0.0              5       !  3  2  1  2
C2          CHD3                    C3D3        H                                    3.75E-12     0.00      0.0              5       !  1  1  1  3
C2          CHD3                    C3HD2       D                                    1.12E-11     0.00      0.0              5       !  3  2  1  3
C2          CD4                     C3D3        D                                    1.50E-11     0.00      0.0              5       !  1  1  1  4
C2H2        PH2+                    PC2H2+      H2                                   1.40E-09     0.00      0.0              5
C+          CH3C4H                  C6H3+       H                                    2.00E-09     0.00      0.0              5
H+          CH2CHCN                 HC3NH+      H2                                   7.50E-09    -0.50      0.0              5
D+          CH2CHCN                 DC3NH+      H2                                   1.87E-09    -0.50      0.0              5       !  1  1  1  1
D+          CH2CHCN                 HC3ND+      H2                                   1.87E-09    -0.50      0.0              5       !  1  2  1  1
D+          CH2CHCN                 HC3NH+      HD                                   3.75E-09    -0.50      0.0              5       !  2  3  1  1
H+          CHDCHCN                 DC3NH+      H2                                   1.87E-09    -0.50      0.0              5       !  1  1  2  1
H+          CHDCHCN                 HC3ND+      H2                                   1.87E-09    -0.50      0.0              5       !  1  2  2  1
H+          CHDCHCN                 HC3NH+      HD                                   3.75E-09    -0.50      0.0              5       !  2  3  2  1
H+          CH2CDCN                 DC3NH+      H2                                   1.87E-09    -0.50      0.0              5       !  1  1  3  1
H+          CH2CDCN                 HC3ND+      H2                                   1.87E-09    -0.50      0.0              5       !  1  2  3  1
H+          CH2CDCN                 HC3NH+      HD                                   3.75E-09    -0.50      0.0              5       !  2  3  3  1
C+          CH2CHCN                 C3H3+       CN                                   1.80E-09    -0.50      0.0              5
H+          C9                      C9+         H                                    4.00E-09     0.00      0.0              5
N           C7H                     C7N         H                                    1.70E-11     0.00      0.0              5
H2          C2S+                    HC2S+       H                                    1.00E-09     0.00      0.0              5
HD          C2S+                    DC2S+       H                                    5.00E-10     0.00      0.0              5       !  1  1  1  1
HD          C2S+                    HC2S+       D                                    5.00E-10     0.00      0.0              5       !  1  2  1  1
D2          C2S+                    DC2S+       D                                    1.00E-09     0.00      0.0              5       !  1  1  1  2
CN          SiH4                    HCN         SiH3                                 2.20E-10     0.00      0.0              5
C+          SiH4                    SiCH2+      H2                                   1.00E-09     0.00      0.0              5
C+          SiH4                    SiCH3+      H                                    1.00E-09     0.00      0.0              5
H+          SiH4                    SiH3+       H2                                   1.50E-09     0.00      0.0              5
C2H4+       C3H                     CH3C4H+     H                                    6.30E-10    -0.50      0.0              5
CH3CCH+     E-                      CH3         C2H                                  2.60E-07    -0.67      0.0              5
CH2DCCH+    E-                      CH2D        C2H                                  1.95E-07    -0.67      0.0              5       !  3  1  1  1
CH2DCCH+    E-                      CH3         C2D                                  6.50E-08    -0.67      0.0              5       !  1  2  1  1
CH3CCD+     E-                      CH2D        C2H                                  1.95E-07    -0.67      0.0              5       !  3  1  2  1
CH3CCD+     E-                      CH3         C2D                                  6.50E-08    -0.67      0.0              5       !  1  2  2  1
CHD2CCH+    E-                      CHD2        C2H                                  1.30E-07    -0.67      0.0              5       !  3  1  1  2
CHD2CCH+    E-                      CH2D        C2D                                  1.30E-07    -0.67      0.0              5       !  3  2  1  2
CH2DCCD+    E-                      CHD2        C2H                                  1.30E-07    -0.67      0.0              5       !  3  1  2  2
CH2DCCD+    E-                      CH2D        C2D                                  1.30E-07    -0.67      0.0              5       !  3  2  2  2
CD3CCH+     E-                      CD3         C2H                                  6.50E-08    -0.67      0.0              5       !  1  1  1  3
CD3CCH+     E-                      CHD2        C2D                                  1.95E-07    -0.67      0.0              5       !  3  2  1  3
CHD2CCD+    E-                      CD3         C2H                                  6.50E-08    -0.67      0.0              5       !  1  1  2  3
CHD2CCD+    E-                      CHD2        C2D                                  1.95E-07    -0.67      0.0              5       !  3  2  2  3
CD3CCD+     E-                      CD3         C2D                                  2.60E-07    -0.67      0.0              5       !  1  1  1  4
H3O+        C3H3                    CH3CCH+     H2O                                  2.00E-09    -0.50      0.0              5
H2DO+       C3H3                    CH2DCCH+    H2O                                  1.00E-09    -0.50      0.0              5       !  3  1  1  1
H2DO+       C3H3                    CH3CCD+     H2O                                  3.33E-10    -0.50      0.0              5       !  1  2  1  1
H2DO+       C3H3                    CH3CCH+     HDO                                  6.67E-10    -0.50      0.0              5       !  2  3  1  1
H3O+        C3H2D                   CH2DCCH+    H2O                                  1.00E-09    -0.50      0.0              5       !  3  1  2  1
H3O+        C3H2D                   CH3CCD+     H2O                                  3.33E-10    -0.50      0.0              5       !  1  2  2  1
H3O+        C3H2D                   CH3CCH+     HDO                                  6.67E-10    -0.50      0.0              5       !  2  3  2  1
C+          C4P                     C5+         P                                    1.00E-09    -0.50      0.0              5
He+         C3P                     C3          P+          He                       5.00E-10    -0.50      0.0              5
C+          SiCH2                   SiC2+       H2                                   1.00E-09     0.00      0.0              5
C+          SiCH2                   SiCH2+      C                                    1.00E-09     0.00      0.0              5
H+          SiCH2                   SiCH2+      H                                    1.50E-09     0.00      0.0              5
C+          SiCH3                   SiCH3+      C                                    1.00E-09     0.00      0.0              5
He+         SiCH3                   SiH+        CH2         He                       1.00E-09     0.00      0.0              5
He+         SiCH3                   SiCH2+      He          H                        1.00E-09     0.00      0.0              5
C+          SiCH3                   SiC2H+      H2                                   1.00E-09     0.00      0.0              5
C+          SiCH3                   SiC2H2+     H                                    1.00E-09     0.00      0.0              5
H+          SiCH3                   SiCH3+      H                                    1.50E-09     0.00      0.0              5
He+         SiC2                    Si+         C2          He                       2.00E-09    -0.50      0.0              5
C2H         Si+                     SiC2+       H                                    1.00E-09     0.00      0.0              5
He+         SiC2H                   Si+         C2H         He                       1.00E-09    -0.50      0.0              5
He+         SiC2H                   SiC2+       He          H                        1.00E-09    -0.50      0.0              5
C+          SiC2H                   SiC3+       H                                    1.00E-09    -0.50      0.0              5
C+          SiC2H                   SiC2H+      C                                    1.00E-09    -0.50      0.0              5
H+          SiC2H                   SiC2H+      H                                    1.50E-09    -0.50      0.0              5
H+          SiC2H2                  SiC2H+      H2                                   1.50E-09    -0.50      0.0              5
Si+         C3H2                    SiC3H+      H                                    1.00E-09    -0.50      0.0              5
H+          SiC3H                   SiC3+       H2                                   1.50E-09    -0.50      0.0              5
Si+         C4H                     SiC4+       H                                    1.00E-09    -0.50      0.0              5
CH2CN+      E-                      CN          CH2                                  1.50E-07    -0.50      0.0              5
CHDCN+      E-                      CN          CHD                                  1.50E-07    -0.50      0.0              5       !  2  1  1  1
CD2CN+      E-                      CN          CD2                                  1.50E-07    -0.50      0.0              5       !  1  1  1  2
CH2CN+      E-                      HCN         CH                                   1.50E-07    -0.50      0.0              5
CHDCN+      E-                      DCN         CH                                   7.50E-08    -0.50      0.0              5       !  1  1  1  1
CHDCN+      E-                      HCN         CD                                   7.50E-08    -0.50      0.0              5       !  1  2  1  1
CD2CN+      E-                      DCN         CD                                   1.50E-07    -0.50      0.0              5       !  1  1  1  2
CH3+        CN                      CH2CN+      H                                    1.10E-09    -0.50      0.0              5
CH2D+       CN                      CHDCN+      H                                    7.33E-10    -0.50      0.0              5       !  2  1  1  1
CH2D+       CN                      CH2CN+      D                                    3.67E-10    -0.50      0.0              5       !  1  2  1  1
CHD2+       CN                      CD2CN+      H                                    3.67E-10    -0.50      0.0              5       !  1  1  1  2
CHD2+       CN                      CHDCN+      D                                    7.33E-10    -0.50      0.0              5       !  2  2  1  2
CD3+        CN                      CD2CN+      D                                    1.10E-09    -0.50      0.0              5       !  1  1  1  3
C+          CH2CN                   CH2CN+      C                                    2.00E-09    -0.50      0.0              5
