C7H3+          1   0   0   3   0   0   7   0   0   0   0   0   0   0   0   0   0   8.70000E+01   0.00E+00   0.00E+00        NaN
CH3C5N         0   0   0   3   0   0   6   1   0   0   0   0   0   0   0   0   0   8.90000E+01   0.00E+00   0.00E+00        NaN
C8+            1   0   0   0   0   0   8   0   0   0   0   0   0   0   0   0   0   9.60000E+01   0.00E+00   0.00E+00        NaN
C8H+           1   0   0   1   0   0   8   0   0   0   0   0   0   0   0   0   0   9.70000E+01   0.00E+00   0.00E+00        NaN
C9+            1   0   0   0   0   0   9   0   0   0   0   0   0   0   0   0   0   1.08000E+02   0.00E+00   0.00E+00        NaN
C9H+           1   0   0   1   0   0   9   0   0   0   0   0   0   0   0   0   0   1.09000E+02   0.00E+00   0.00E+00        NaN
CH3C7N         0   0   0   3   0   0   8   1   0   0   0   0   0   0   0   0   0   1.13000E+02   0.00E+00   0.00E+00        NaN
H3+            1   0   0   3   0   0   0   0   0   0   0   0   0   0   0   0   0   3.00000E+00   0.00E+00   0.00E+00        NaN
He+            1   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   4.00000E+00   0.00E+00   0.00E+00        NaN
NH+            1   0   0   1   0   0   0   1   0   0   0   0   0   0   0   0   0   1.50000E+01   0.00E+00   0.00E+00        NaN
N+             1   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   1.40000E+01   0.00E+00   0.00E+00        NaN
OH+            1   0   0   1   0   0   0   0   1   0   0   0   0   0   0   0   0   1.70000E+01   0.00E+00   0.00E+00        NaN
O+             1   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   1.60000E+01   0.00E+00   0.00E+00        NaN
O-            -1   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   1.60000E+01   0.00E+00   0.00E+00        NaN
NH3+           1   0   0   3   0   0   0   1   0   0   0   0   0   0   0   0   0   1.70000E+01   0.00E+00   0.00E+00        NaN
H2O+           1   0   0   2   0   0   0   0   1   0   0   0   0   0   0   0   0   1.80000E+01   0.00E+00   0.00E+00        NaN
NH4+           1   0   0   4   0   0   0   1   0   0   0   0   0   0   0   0   0   1.80000E+01   0.00E+00   0.00E+00        NaN
H3O+           1   0   0   3   0   0   0   0   1   0   0   0   0   0   0   0   0   1.90000E+01   0.00E+00   0.00E+00        NaN
F+             1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1.90000E+01   0.00E+00   0.00E+00        NaN
HF+            1   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   1   2.00000E+01   0.00E+00   0.00E+00        NaN
H2F+           1   0   0   2   0   0   0   0   0   0   0   0   0   0   0   0   1   2.10000E+01   0.00E+00   0.00E+00        NaN
C2H+           1   0   0   1   0   0   2   0   0   0   0   0   0   0   0   0   0   2.50000E+01   0.00E+00   0.00E+00        NaN
CN+            1   0   0   0   0   0   1   1   0   0   0   0   0   0   0   0   0   2.60000E+01   0.00E+00   0.00E+00        NaN
HCNH+          1   0   0   2   0   0   1   1   0   0   0   0   0   0   0   0   0   2.80000E+01   0.00E+00   0.00E+00        NaN
HOC+           1   0   0   1   0   0   1   0   1   0   0   0   0   0   0   0   0   2.90000E+01   0.00E+00   0.00E+00        NaN
N2+            1   0   0   0   0   0   0   2   0   0   0   0   0   0   0   0   0   2.80000E+01   0.00E+00   0.00E+00        NaN
HNO+           1   0   0   1   0   0   0   1   1   0   0   0   0   0   0   0   0   3.10000E+01   0.00E+00   0.00E+00        NaN
O2H+           1   0   0   1   0   0   0   0   2   0   0   0   0   0   0   0   0   3.30000E+01   0.00E+00   0.00E+00        NaN
SiH4+          1   0   0   4   0   0   0   0   0   1   0   0   0   0   0   0   0   3.20000E+01   0.00E+00   0.00E+00        NaN
SiH5+          1   0   0   5   0   0   0   0   0   1   0   0   0   0   0   0   0   3.30000E+01   0.00E+00   0.00E+00        NaN
Cl+            1   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   3.55000E+01   0.00E+00   0.00E+00        NaN
HCl+           1   0   0   1   0   0   0   0   0   0   0   0   0   0   1   0   0   3.65000E+01   0.00E+00   0.00E+00        NaN
H2Cl+          1   0   0   2   0   0   0   0   0   0   0   0   0   0   1   0   0   3.75000E+01   0.00E+00   0.00E+00        NaN
CH3CN+         1   0   0   3   0   0   2   1   0   0   0   0   0   0   0   0   0   4.10000E+01   0.00E+00   0.00E+00        NaN
CH3CNH+        1   0   0   4   0   0   2   1   0   0   0   0   0   0   0   0   0   4.20000E+01   0.00E+00   0.00E+00        NaN
CP+            1   0   0   0   0   0   1   0   0   0   0   0   0   0   0   1   0   4.30000E+01   0.00E+00   0.00E+00        NaN
HCP+           1   0   0   1   0   0   1   0   0   0   0   0   0   0   0   1   0   4.40000E+01   0.00E+00   0.00E+00        NaN
HNSi+          1   0   0   1   0   0   0   1   0   1   0   0   0   0   0   0   0   4.30000E+01   0.00E+00   0.00E+00        NaN
SiNH2+         1   0   0   2   0   0   0   1   0   1   0   0   0   0   0   0   0   4.40000E+01   0.00E+00   0.00E+00        NaN
PCH2+          1   0   0   2   0   0   1   0   0   0   0   0   0   0   0   1   0   4.50000E+01   0.00E+00   0.00E+00        NaN
HCO2+          1   0   0   1   0   0   1   0   2   0   0   0   0   0   0   0   0   4.50000E+01   0.00E+00   0.00E+00        NaN
HCS+           1   0   0   1   0   0   1   0   0   0   1   0   0   0   0   0   0   4.50000E+01   0.00E+00   0.00E+00        NaN
SiO+           1   0   0   0   0   0   0   0   1   1   0   0   0   0   0   0   0   4.40000E+01   0.00E+00   0.00E+00        NaN
C3N+           1   0   0   0   0   0   3   1   0   0   0   0   0   0   0   0   0   5.00000E+01   0.00E+00   0.00E+00        NaN
HC3N+          1   0   0   1   0   0   3   1   0   0   0   0   0   0   0   0   0   5.10000E+01   0.00E+00   0.00E+00        NaN
NCCNH+         1   0   0   1   0   0   2   2   0   0   0   0   0   0   0   0   0   5.30000E+01   0.00E+00   0.00E+00        NaN
C3O+           1   0   0   0   0   0   3   0   1   0   0   0   0   0   0   0   0   5.20000E+01   0.00E+00   0.00E+00        NaN
HC3O+          1   0   0   1   0   0   3   0   1   0   0   0   0   0   0   0   0   5.30000E+01   0.00E+00   0.00E+00        NaN
H3C3N+         1   0   0   3   0   0   3   1   0   0   0   0   0   0   0   0   0   5.30000E+01   0.00E+00   0.00E+00        NaN
H4C3N+         1   0   0   4   0   0   3   1   0   0   0   0   0   0   0   0   0   5.40000E+01   0.00E+00   0.00E+00        NaN
C2S+           1   0   0   0   0   0   2   0   0   0   1   0   0   0   0   0   0   5.60000E+01   0.00E+00   0.00E+00        NaN
HC2S+          1   0   0   1   0   0   2   0   0   0   1   0   0   0   0   0   0   5.70000E+01   0.00E+00   0.00E+00        NaN
C5H2+          1   0   0   2   0   0   5   0   0   0   0   0   0   0   0   0   0   6.20000E+01   0.00E+00   0.00E+00        NaN
C4N+           1   0   0   0   0   0   4   1   0   0   0   0   0   0   0   0   0   6.20000E+01   0.00E+00   0.00E+00        NaN
HC4N+          1   0   0   1   0   0   4   1   0   0   0   0   0   0   0   0   0   6.30000E+01   0.00E+00   0.00E+00        NaN
H2C4N+         1   0   0   2   0   0   4   1   0   0   0   0   0   0   0   0   0   6.40000E+01   0.00E+00   0.00E+00        NaN
HSO2+          1   0   0   1   0   0   0   0   2   0   1   0   0   0   0   0   0   6.50000E+01   0.00E+00   0.00E+00        NaN
CH3C3N+        1   0   0   3   0   0   4   1   0   0   0   0   0   0   0   0   0   6.50000E+01   0.00E+00   0.00E+00        NaN
CH3C3NH+       1   0   0   4   0   0   4   1   0   0   0   0   0   0   0   0   0   6.60000E+01   0.00E+00   0.00E+00        NaN
C6H2+          1   0   0   2   0   0   6   0   0   0   0   0   0   0   0   0   0   7.40000E+01   0.00E+00   0.00E+00        NaN
C5N+           1   0   0   0   0   0   5   1   0   0   0   0   0   0   0   0   0   7.40000E+01   0.00E+00   0.00E+00        NaN
HC5N+          1   0   0   1   0   0   5   1   0   0   0   0   0   0   0   0   0   7.50000E+01   0.00E+00   0.00E+00        NaN
H2C5N+         1   0   0   2   0   0   5   1   0   0   0   0   0   0   0   0   0   7.60000E+01   0.00E+00   0.00E+00        NaN
C7H2+          1   0   0   2   0   0   7   0   0   0   0   0   0   0   0   0   0   8.60000E+01   0.00E+00   0.00E+00        NaN
C8H2+          1   0   0   2   0   0   8   0   0   0   0   0   0   0   0   0   0   9.80000E+01   0.00E+00   0.00E+00        NaN
C7N+           1   0   0   0   0   0   7   1   0   0   0   0   0   0   0   0   0   9.80000E+01   0.00E+00   0.00E+00        NaN
HC7N+          1   0   0   1   0   0   7   1   0   0   0   0   0   0   0   0   0   9.90000E+01   0.00E+00   0.00E+00        NaN
H2C7N+         1   0   0   2   0   0   7   1   0   0   0   0   0   0   0   0   0   1.00000E+02   0.00E+00   0.00E+00        NaN
C9H2+          1   0   0   2   0   0   9   0   0   0   0   0   0   0   0   0   0   1.10000E+02   0.00E+00   0.00E+00        NaN
C9N+           1   0   0   0   0   0   9   1   0   0   0   0   0   0   0   0   0   1.22000E+02   0.00E+00   0.00E+00        NaN
HC9N+          1   0   0   1   0   0   9   1   0   0   0   0   0   0   0   0   0   1.23000E+02   0.00E+00   0.00E+00        NaN
H2C9N+         1   0   0   2   0   0   9   1   0   0   0   0   0   0   0   0   0   1.24000E+02   0.00E+00   0.00E+00        NaN
Na             0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   2.30000E+01   0.00E+00   0.00E+00        NaN
Na+            1   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   2.30000E+01   0.00E+00   0.00E+00        NaN
Mg             0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   2.40000E+01   0.00E+00   0.00E+00        NaN
Mg+            1   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   2.40000E+01   0.00E+00   0.00E+00        NaN
H2CO+          1   0   0   2   0   0   1   0   1   0   0   0   0   0   0   0   0   3.00000E+01   0.00E+00   0.00E+00        NaN
PH+            1   0   0   1   0   0   0   0   0   0   0   0   0   0   0   1   0   3.20000E+01   0.00E+00   0.00E+00        NaN
H2NO+          1   0   0   2   0   0   0   1   1   0   0   0   0   0   0   0   0   3.20000E+01   0.00E+00   0.00E+00        NaN
PH2+           1   0   0   2   0   0   0   0   0   0   0   0   0   0   0   1   0   3.30000E+01   0.00E+00   0.00E+00        NaN
CH3OH2+        1   0   0   5   0   0   1   0   1   0   0   0   0   0   0   0   0   3.30000E+01   0.00E+00   0.00E+00        NaN
PH3+           1   0   0   3   0   0   0   0   0   0   0   0   0   0   0   1   0   3.40000E+01   0.00E+00   0.00E+00        NaN
HCl            0   0   0   1   0   0   0   0   0   0   0   0   0   0   1   0   0   3.65000E+01   0.00E+00   0.00E+00        NaN
C2NH+          1   0   0   1   0   0   2   1   0   0   0   0   0   0   0   0   0   3.90000E+01   0.00E+00   0.00E+00        NaN
HC2O+          1   0   0   1   0   0   2   0   1   0   0   0   0   0   0   0   0   4.10000E+01   0.00E+00   0.00E+00        NaN
CH3CO+         1   0   0   3   0   0   2   0   1   0   0   0   0   0   0   0   0   4.30000E+01   0.00E+00   0.00E+00        NaN
NH2CNH+        1   0   0   3   0   0   1   2   0   0   0   0   0   0   0   0   0   4.30000E+01   0.00E+00   0.00E+00        NaN
SiCH3+         1   0   0   3   0   0   1   0   0   1   0   0   0   0   0   0   0   4.30000E+01   0.00E+00   0.00E+00        NaN
SiCH4+         1   0   0   4   0   0   1   0   0   1   0   0   0   0   0   0   0   4.40000E+01   0.00E+00   0.00E+00        NaN
HN2O+          1   0   0   1   0   0   0   2   1   0   0   0   0   0   0   0   0   4.50000E+01   0.00E+00   0.00E+00        NaN
CH3CHOH+       1   0   0   5   0   0   2   0   1   0   0   0   0   0   0   0   0   4.50000E+01   0.00E+00   0.00E+00        NaN
HPN+           1   0   0   1   0   0   0   1   0   0   0   0   0   0   0   1   0   4.60000E+01   0.00E+00   0.00E+00        NaN
H2CS+          1   0   0   2   0   0   1   0   0   0   1   0   0   0   0   0   0   4.60000E+01   0.00E+00   0.00E+00        NaN
PCH4+          1   0   0   4   0   0   1   0   0   0   0   0   0   0   0   1   0   4.70000E+01   0.00E+00   0.00E+00        NaN
C2H5OH         0   0   0   6   0   0   2   0   1   0   0   0   0   0   0   0   0   4.60000E+01   0.00E+00   0.00E+00        NaN
CH3OCH3        0   0   0   6   0   0   2   0   1   0   0   0   0   0   0   0   0   4.60000E+01   0.00E+00   0.00E+00        NaN
CH3OCH4+       1   0   0   7   0   0   2   0   1   0   0   0   0   0   0   0   0   4.70000E+01   0.00E+00   0.00E+00        NaN
HNS+           1   0   0   1   0   0   0   1   0   0   1   0   0   0   0   0   0   4.70000E+01   0.00E+00   0.00E+00        NaN
H3CS+          1   0   0   3   0   0   1   0   0   0   1   0   0   0   0   0   0   4.70000E+01   0.00E+00   0.00E+00        NaN
H3SiO+         1   0   0   3   0   0   0   0   1   1   0   0   0   0   0   0   0   4.70000E+01   0.00E+00   0.00E+00        NaN
HPO+           1   0   0   1   0   0   0   0   1   0   0   0   0   0   0   1   0   4.80000E+01   0.00E+00   0.00E+00        NaN
H2PO+          1   0   0   2   0   0   0   0   1   0   0   0   0   0   0   1   0   4.90000E+01   0.00E+00   0.00E+00        NaN
HSO+           1   0   0   1   0   0   0   0   1   0   1   0   0   0   0   0   0   4.90000E+01   0.00E+00   0.00E+00        NaN
C4H3+          1   0   0   3   0   0   4   0   0   0   0   0   0   0   0   0   0   5.10000E+01   0.00E+00   0.00E+00        NaN
C4H4+          1   0   0   4   0   0   4   0   0   0   0   0   0   0   0   0   0   5.20000E+01   0.00E+00   0.00E+00        NaN
SiC2H2+        1   0   0   2   0   0   2   0   0   1   0   0   0   0   0   0   0   5.40000E+01   0.00E+00   0.00E+00        NaN
SiNCH+         1   0   0   1   0   0   1   1   0   1   0   0   0   0   0   0   0   5.50000E+01   0.00E+00   0.00E+00        NaN
SiC2H3+        1   0   0   3   0   0   2   0   0   1   0   0   0   0   0   0   0   5.50000E+01   0.00E+00   0.00E+00        NaN
HC2P+          1   0   0   1   0   0   2   0   0   0   0   0   0   0   0   1   0   5.60000E+01   0.00E+00   0.00E+00        NaN
Fe             0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   5.60000E+01   0.00E+00   0.00E+00        NaN
Fe+            1   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   5.60000E+01   0.00E+00   0.00E+00        NaN
PC2H2+         1   0   0   2   0   0   2   0   0   0   0   0   0   0   0   1   0   5.70000E+01   0.00E+00   0.00E+00        NaN
CH3COCH3       0   0   0   6   0   0   3   0   1   0   0   0   0   0   0   0   0   5.80000E+01   0.00E+00   0.00E+00        NaN
C3H5+          1   0   0   5   0   0   3   0   0   0   0   0   0   0   0   0   0   4.10000E+01   0.00E+00   0.00E+00        NaN
CH3COCH4+      1   0   0   7   0   0   3   0   1   0   0   0   0   0   0   0   0   5.90000E+01   0.00E+00   0.00E+00        NaN
HCOOCH3        0   0   0   4   0   0   2   0   2   0   0   0   0   0   0   0   0   6.00000E+01   0.00E+00   0.00E+00        NaN
H5C2O2+        1   0   0   5   0   0   2   0   2   0   0   0   0   0   0   0   0   6.10000E+01   0.00E+00   0.00E+00        NaN
HOCS+          1   0   0   1   0   0   1   0   1   0   1   0   0   0   0   0   0   6.10000E+01   0.00E+00   0.00E+00        NaN
HSiO2+         1   0   0   1   0   0   0   0   2   1   0   0   0   0   0   0   0   6.10000E+01   0.00E+00   0.00E+00        NaN
SiS            0   0   0   0   0   0   0   0   0   1   1   0   0   0   0   0   0   6.00000E+01   0.00E+00   0.00E+00        NaN
HSiS+          1   0   0   1   0   0   0   0   0   1   1   0   0   0   0   0   0   6.10000E+01   0.00E+00   0.00E+00        NaN
C5H5+          1   0   0   5   0   0   5   0   0   0   0   0   0   0   0   0   0   6.50000E+01   0.00E+00   0.00E+00        NaN
SiC3H+         1   0   0   1   0   0   3   0   0   1   0   0   0   0   0   0   0   6.50000E+01   0.00E+00   0.00E+00        NaN
HS2+           1   0   0   1   0   0   0   0   0   0   2   0   0   0   0   0   0   6.50000E+01   0.00E+00   0.00E+00        NaN
SiC3H2+        1   0   0   2   0   0   3   0   0   1   0   0   0   0   0   0   0   6.60000E+01   0.00E+00   0.00E+00        NaN
HS2            0   0   0   1   0   0   0   0   0   0   2   0   0   0   0   0   0   6.50000E+01   0.00E+00   0.00E+00        NaN
H2S2+          1   0   0   2   0   0   0   0   0   0   2   0   0   0   0   0   0   6.60000E+01   0.00E+00   0.00E+00        NaN
H2S2           0   0   0   2   0   0   0   0   0   0   2   0   0   0   0   0   0   6.60000E+01   0.00E+00   0.00E+00        NaN
H3S2+          1   0   0   3   0   0   0   0   0   0   2   0   0   0   0   0   0   6.70000E+01   0.00E+00   0.00E+00        NaN
PC3H+          1   0   0   1   0   0   3   0   0   0   0   0   0   0   0   1   0   6.80000E+01   0.00E+00   0.00E+00        NaN
HC3S+          1   0   0   1   0   0   3   0   0   0   1   0   0   0   0   0   0   6.90000E+01   0.00E+00   0.00E+00        NaN
C6H3+          1   0   0   3   0   0   6   0   0   0   0   0   0   0   0   0   0   7.50000E+01   0.00E+00   0.00E+00        NaN
SiC4H+         1   0   0   1   0   0   4   0   0   1   0   0   0   0   0   0   0   7.70000E+01   0.00E+00   0.00E+00        NaN
C6H6           0   0   0   6   0   0   6   0   0   0   0   0   0   0   0   0   0   7.80000E+01   0.00E+00   0.00E+00        NaN
C6H7+          1   0   0   7   0   0   6   0   0   0   0   0   0   0   0   0   0   7.90000E+01   0.00E+00   0.00E+00        NaN
PC4H+          1   0   0   1   0   0   4   0   0   0   0   0   0   0   0   1   0   8.00000E+01   0.00E+00   0.00E+00        NaN
C4S            0   0   0   0   0   0   4   0   0   0   1   0   0   0   0   0   0   8.00000E+01   0.00E+00   0.00E+00        NaN
HC4S+          1   0   0   1   0   0   4   0   0   0   1   0   0   0   0   0   0   8.10000E+01   0.00E+00   0.00E+00        NaN
C7H5+          1   0   0   5   0   0   7   0   0   0   0   0   0   0   0   0   0   8.90000E+01   0.00E+00   0.00E+00        NaN
CH3C5NH+       1   0   0   4   0   0   6   1   0   0   0   0   0   0   0   0   0   9.00000E+01   0.00E+00   0.00E+00        NaN
C8H3+          1   0   0   3   0   0   8   0   0   0   0   0   0   0   0   0   0   9.90000E+01   0.00E+00   0.00E+00        NaN
C9H3+          1   0   0   3   0   0   9   0   0   0   0   0   0   0   0   0   0   1.11000E+02   0.00E+00   0.00E+00        NaN
CH3C7NH+       1   0   0   4   0   0   8   1   0   0   0   0   0   0   0   0   0   1.14000E+02   0.00E+00   0.00E+00        NaN
P+             1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   3.10000E+01   0.00E+00   0.00E+00        NaN
O2+            1   0   0   0   0   0   0   0   2   0   0   0   0   0   0   0   0   3.20000E+01   0.00E+00   0.00E+00        NaN
PO+            1   0   0   0   0   0   0   0   1   0   0   0   0   0   0   1   0   4.70000E+01   0.00E+00   0.00E+00        NaN
C2N+           1   0   0   0   0   0   2   1   0   0   0   0   0   0   0   0   0   3.80000E+01   0.00E+00   0.00E+00        NaN
S2+            1   0   0   0   0   0   0   0   0   0   2   0   0   0   0   0   0   6.40000E+01   0.00E+00   0.00E+00        NaN
CCP+           1   0   0   0   0   0   2   0   0   0   0   0   0   0   0   1   0   5.50000E+01   0.00E+00   0.00E+00        NaN
H2NC+          1   0   0   2   0   0   1   1   0   0   0   0   0   0   0   0   0   2.80000E+01   0.00E+00   0.00E+00        NaN
CF+            1   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   1   3.10000E+01   0.00E+00   0.00E+00        NaN
CNC+           1   0   0   0   0   0   2   1   0   0   0   0   0   0   0   0   0   3.80000E+01   0.00E+00   0.00E+00        NaN
C-            -1   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   1.20000E+01   0.00E+00   0.00E+00        NaN
CCl+           1   0   0   0   0   0   1   0   0   0   0   0   0   0   1   0   0   4.75000E+01   0.00E+00   0.00E+00        NaN
SiNC+          1   0   0   0   0   0   1   1   0   1   0   0   0   0   0   0   0   5.40000E+01   0.00E+00   0.00E+00        NaN
E-            -1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   5.45000E-04   0.00E+00   0.00E+00        NaN
C3S+           1   0   0   0   0   0   3   0   0   0   1   0   0   0   0   0   0   6.80000E+01   0.00E+00   0.00E+00        NaN
SiC4+          1   0   0   0   0   0   4   0   0   1   0   0   0   0   0   0   0   7.60000E+01   0.00E+00   0.00E+00        NaN
H3C5N+         1   0   0   3   0   0   5   1   0   0   0   0   0   0   0   0   0   7.70000E+01   0.00E+00   0.00E+00        NaN
H3C7N+         1   0   0   3   0   0   7   1   0   0   0   0   0   0   0   0   0   1.01000E+02   0.00E+00   0.00E+00        NaN
C10+           1   0   0   0   0   0  10   0   0   0   0   0   0   0   0   0   0   1.20000E+02   0.00E+00   0.00E+00        NaN
H3C9N+         1   0   0   3   0   0   9   1   0   0   0   0   0   0   0   0   0   1.25000E+02   0.00E+00   0.00E+00        NaN
CH2CO+         1   0   0   2   0   0   2   0   1   0   0   0   0   0   0   0   0   4.20000E+01   0.00E+00   0.00E+00        NaN
NS+            1   0   0   0   0   0   0   1   0   0   1   0   0   0   0   0   0   4.60000E+01   0.00E+00   0.00E+00        NaN
C4H5+          1   0   0   5   0   0   4   0   0   0   0   0   0   0   0   0   0   5.30000E+01   0.00E+00   0.00E+00        NaN
CH3C4H+        1   0   0   4   0   0   5   0   0   0   0   0   0   0   0   0   0   6.40000E+01   0.00E+00   0.00E+00        NaN
CH3C6H+        1   0   0   4   0   0   7   0   0   0   0   0   0   0   0   0   0   8.80000E+01   0.00E+00   0.00E+00        NaN
C9H4+          1   0   0   4   0   0   9   0   0   0   0   0   0   0   0   0   0   1.12000E+02   0.00E+00   0.00E+00        NaN
CH4N+          1   0   0   4   0   0   1   1   0   0   0   0   0   0   0   0   0   3.00000E+01   0.00E+00   0.00E+00        NaN
OCN+           1   0   0   0   0   0   1   1   1   0   0   0   0   0   0   0   0   4.20000E+01   0.00E+00   0.00E+00        NaN
H2CCl+         1   0   0   2   0   0   1   0   0   0   0   0   0   0   1   0   0   4.95000E+01   0.00E+00   0.00E+00        NaN
H2SiO+         1   0   0   2   0   0   0   0   1   1   0   0   0   0   0   0   0   4.60000E+01   0.00E+00   0.00E+00        NaN
PN+            1   0   0   0   0   0   0   1   0   0   0   0   0   0   0   1   0   4.50000E+01   0.00E+00   0.00E+00        NaN
OCS+           1   0   0   0   0   0   1   0   1   0   1   0   0   0   0   0   0   6.00000E+01   0.00E+00   0.00E+00        NaN
PCH3+          1   0   0   3   0   0   1   0   0   0   0   0   0   0   0   1   0   4.60000E+01   0.00E+00   0.00E+00        NaN
HCOOH2+        1   0   0   3   0   0   1   0   2   0   0   0   0   0   0   0   0   4.70000E+01   0.00E+00   0.00E+00        NaN
C6H4+          1   0   0   4   0   0   6   0   0   0   0   0   0   0   0   0   0   7.60000E+01   0.00E+00   0.00E+00        NaN
C8H4+          1   0   0   4   0   0   8   0   0   0   0   0   0   0   0   0   0   1.00000E+02   0.00E+00   0.00E+00        NaN
C2H7+          1   0   0   7   0   0   2   0   0   0   0   0   0   0   0   0   0   3.10000E+01   0.00E+00   0.00E+00        NaN
PNH2+          1   0   0   2   0   0   0   1   0   0   0   0   0   0   0   1   0   4.70000E+01   0.00E+00   0.00E+00        NaN
PNH3+          1   0   0   3   0   0   0   1   0   0   0   0   0   0   0   1   0   4.80000E+01   0.00E+00   0.00E+00        NaN
CH2NH2+        1   0   0   4   0   0   1   1   0   0   0   0   0   0   0   0   0   3.00000E+01   0.00E+00   0.00E+00        NaN
C2H5OH2+       1   0   0   7   0   0   2   0   1   0   0   0   0   0   0   0   0   4.70000E+01   0.00E+00   0.00E+00        NaN
HNCO+          1   0   0   1   0   0   1   1   1   0   0   0   0   0   0   0   0   4.30000E+01   0.00E+00   0.00E+00        NaN
N2O+           1   0   0   0   0   0   0   2   1   0   0   0   0   0   0   0   0   4.40000E+01   0.00E+00   0.00E+00        NaN
SiF+           1   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   1   4.70000E+01   0.00E+00   0.00E+00        NaN
C2O+           1   0   0   0   0   0   2   0   1   0   0   0   0   0   0   0   0   4.00000E+01   0.00E+00   0.00E+00        NaN
C4H7+          1   0   0   7   0   0   4   0   0   0   0   0   0   0   0   0   0   5.50000E+01   0.00E+00   0.00E+00        NaN
PC2H3+         1   0   0   3   0   0   2   0   0   0   0   0   0   0   0   1   0   5.80000E+01   0.00E+00   0.00E+00        NaN
CH3CS+         1   0   0   3   0   0   2   0   0   0   1   0   0   0   0   0   0   5.90000E+01   0.00E+00   0.00E+00        NaN
PC2H4+         1   0   0   4   0   0   2   0   0   0   0   0   0   0   0   1   0   5.90000E+01   0.00E+00   0.00E+00        NaN
CH3COCH3+      1   0   0   6   0   0   3   0   1   0   0   0   0   0   0   0   0   5.80000E+01   0.00E+00   0.00E+00        NaN
C4S+           1   0   0   0   0   0   4   0   0   0   1   0   0   0   0   0   0   8.00000E+01   0.00E+00   0.00E+00        NaN
CH3OH+         1   0   0   4   0   0   1   0   1   0   0   0   0   0   0   0   0   3.20000E+01   0.00E+00   0.00E+00        NaN
CH3CHO+        1   0   0   4   0   0   2   0   1   0   0   0   0   0   0   0   0   4.40000E+01   0.00E+00   0.00E+00        NaN
C2H5OH+        1   0   0   6   0   0   2   0   1   0   0   0   0   0   0   0   0   4.60000E+01   0.00E+00   0.00E+00        NaN
CH3OCH3+       1   0   0   6   0   0   2   0   1   0   0   0   0   0   0   0   0   4.60000E+01   0.00E+00   0.00E+00        NaN
COOCH4+        1   0   0   4   0   0   2   0   2   0   0   0   0   0   0   0   0   6.00000E+01   0.00E+00   0.00E+00        NaN
C4P+           1   0   0   0   0   0   4   0   0   0   0   0   0   0   0   1   0   7.90000E+01   0.00E+00   0.00E+00        NaN
ClO+           1   0   0   0   0   0   0   0   1   0   0   0   0   0   1   0   0   5.15000E+01   0.00E+00   0.00E+00        NaN
S-            -1   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   3.20000E+01   0.00E+00   0.00E+00        NaN
HCOOH+         1   0   0   2   0   0   1   0   2   0   0   0   0   0   0   0   0   4.60000E+01   0.00E+00   0.00E+00        NaN
C3H2O+         1   0   0   2   0   0   3   0   1   0   0   0   0   0   0   0   0   5.40000E+01   0.00E+00   0.00E+00        NaN
H3C3O+         1   0   0   3   0   0   3   0   1   0   0   0   0   0   0   0   0   5.50000E+01   0.00E+00   0.00E+00        NaN
NCCNCH3+       1   0   0   3   0   0   3   2   0   0   0   0   0   0   0   0   0   6.70000E+01   0.00E+00   0.00E+00        NaN
C8H5+          1   0   0   5   0   0   8   0   0   0   0   0   0   0   0   0   0   1.01000E+02   0.00E+00   0.00E+00        NaN
C9H5+          1   0   0   5   0   0   9   0   0   0   0   0   0   0   0   0   0   1.13000E+02   0.00E+00   0.00E+00        NaN
